config_id,families,n_features,exp_id,model_id,task,repeat,fold,fold_label,n_train,n_test,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,mcc,roc_auc,pr_auc,tp,fp,tn,fn,support,n_positive,n_negative,brier,ece,fit_seconds,predict_seconds,params,note
A2,frequency,22,EXP-F1,M8,binary,0,2,r0f2,2596,644,0.8695652173913043,0.7930747139264616,0.6641221374045801,0.9220272904483432,0.6850393700787402,0.6744186046511628,0.5930011611614011,0.922146332753002,0.7601252496079489,87.0,40.0,473.0,44.0,644.0,131.0,513.0,0.1956981636604121,0.0712836333868665,1.441894,0.017539,{},config defaults
A2,frequency,22,EXP-F1,M8,binary,0,3,r0f3,2585,655,0.8427480916030534,0.7690443310881268,0.6423357664233577,0.8957528957528957,0.6197183098591549,0.6308243727598566,0.5310998148571777,0.8863540286897951,0.6783920788309571,88.0,54.0,464.0,49.0,655.0,137.0,518.0,0.2456416763901347,0.0845474761860971,1.880323,0.017127,{},config defaults
A2,frequency,22,EXP-F1,M8,binary,0,4,r0f4,2597,643,0.8351477449455676,0.8141176645992366,0.7786259541984732,0.849609375,0.5698324022346368,0.6580645161290323,0.5645565859423919,0.9141370467557252,0.693347867771018,102.0,77.0,435.0,29.0,643.0,131.0,512.0,0.2350159987858692,0.0842608886410252,1.438038,0.018719,{},config defaults
A2,frequency,22,EXP-F1,M8,binary,1,0,r1f0,2593,647,0.8268933539412674,0.7673139158576052,0.6666666666666666,0.8679611650485437,0.5641025641025641,0.6111111111111112,0.5036618988141879,0.8860105913503972,0.6635371984261225,88.0,68.0,447.0,44.0,647.0,132.0,515.0,0.2560043337016275,0.0899330103047295,1.42475,0.017921,{},config defaults
A2,frequency,22,EXP-F1,M8,binary,1,1,r1f1,2585,655,0.8610687022900764,0.7956689901394084,0.6838235294117647,0.907514450867052,0.6595744680851063,0.6714801444043321,0.5835764945102841,0.9110563300464696,0.6887404958891363,93.0,48.0,471.0,43.0,655.0,136.0,519.0,0.2147724695448391,0.0645038035079722,1.610724,0.018718,{},config defaults
A2,frequency,22,EXP-F1,M8,binary,1,2,r1f2,2596,644,0.8850931677018633,0.7914527625254825,0.6335877862595419,0.949317738791423,0.7614678899082569,0.6916666666666667,0.6257521668979323,0.9326220555629956,0.8063861585785096,83.0,26.0,487.0,48.0,644.0,131.0,513.0,0.1698899335899277,0.0486801797929017,1.455332,0.018006,{},config defaults
A2,frequency,22,EXP-F1,M8,binary,1,3,r1f3,2589,651,0.8494623655913979,0.7737726098191215,0.6444444444444445,0.9031007751937984,0.635036496350365,0.6397058823529411,0.5445902775092533,0.9106660924490384,0.7005105978819777,87.0,50.0,466.0,48.0,651.0,135.0,516.0,0.2198781999379902,0.0763277384908883,1.43076,0.018289,{},config defaults
A2,frequency,22,EXP-F1,M8,binary,1,4,r1f4,2597,643,0.8693623639191291,0.8327618082061068,0.7709923664122137,0.89453125,0.6516129032258065,0.7062937062937062,0.6266980443412754,0.9207717080152672,0.7043357338916603,101.0,54.0,458.0,30.0,643.0,131.0,512.0,0.2029358336432823,0.0570238247444247,1.429566,0.018451,{},config defaults
A2,frequency,22,EXP-F1,M8,binary,2,0,r2f0,2596,644,0.8307453416149069,0.771550377215303,0.6717557251908397,0.8713450292397661,0.5714285714285714,0.6175438596491228,0.5125265126045269,0.8887252057199827,0.6656993685341861,88.0,66.0,447.0,43.0,644.0,131.0,513.0,0.2550469806093769,0.0898553217234819,1.647944,0.018026,{},config defaults
A2,frequency,22,EXP-F1,M8,binary,2,1,r2f1,2589,651,0.8648233486943164,0.8043246052137765,0.7014925373134329,0.90715667311412,0.6619718309859155,0.6811594202898551,0.5958839258164351,0.9223851727821242,0.7560423113686182,94.0,48.0,469.0,40.0,651.0,134.0,517.0,0.2000406472257806,0.0620495416967916,1.41713,0.018324,{},config defaults
A2,frequency,22,EXP-F1,M8,binary,2,2,r2f2,2585,655,0.8534351145038168,0.786538624129865,0.6715328467153284,0.9015444015444016,0.6433566433566433,0.6571428571428571,0.5642029220959546,0.9186089113096412,0.763281418096428,92.0,51.0,467.0,45.0,655.0,137.0,518.0,0.2016145235260032,0.0629163845804811,1.434046,0.01823,{},config defaults
A2,frequency,22,EXP-F1,M8,binary,2,3,r2f3,2597,643,0.8631415241057543,0.8118141698473282,0.7251908396946565,0.8984375,0.6462585034013606,0.6834532374100719,0.5981319003813803,0.9189378578244276,0.713012786208656,95.0,52.0,460.0,36.0,643.0,131.0,512.0,0.2086882697426075,0.0720527671729424,1.418607,0.017989,{},config defaults
A2,frequency,22,EXP-F1,M8,binary,2,4,r2f4,2593,647,0.8778979907264297,0.8162547808178876,0.7121212121212122,0.920388349514563,0.6962962962962963,0.704119850187266,0.6272718677824863,0.9132980288320094,0.6848215021100372,94.0,41.0,474.0,38.0,647.0,132.0,515.0,0.1992594954748843,0.0599706607771435,1.427939,0.018286,{},config defaults
A2,frequency,22,EXP-F1,M8,binary,3,0,r3f0,2596,644,0.8245341614906833,0.7534410666190496,0.6335877862595419,0.8732943469785575,0.5608108108108109,0.5949820788530465,0.4849864642013927,0.8897668258857491,0.6520288996783572,83.0,65.0,448.0,48.0,644.0,131.0,513.0,0.2596871776415265,0.1066559742881644,1.692353,0.017829,{},config defaults
A2,frequency,22,EXP-F1,M8,binary,3,1,r3f1,2593,647,0.8562596599690881,0.8054795528096499,0.7196969696969697,0.8912621359223301,0.6291390728476821,0.6713780918727915,0.582067579249867,0.9174904383642248,0.7043674526006486,95.0,56.0,459.0,37.0,647.0,132.0,515.0,0.2176066284414829,0.086055932033928,1.469887,0.019276,{},config defaults
A2,frequency,22,EXP-F1,M8,binary,3,2,r3f2,2585,655,0.8564885496183207,0.8144834523404738,0.7426470588235294,0.8863198458574181,0.63125,0.6824324324324325,0.5937701164408368,0.9126430919188484,0.7318064133627851,101.0,59.0,460.0,35.0,655.0,136.0,519.0,0.2130086182409458,0.0610129366394218,1.440179,0.017403,{},config defaults
A2,frequency,22,EXP-F1,M8,binary,3,3,r3f3,2589,651,0.8571428571428571,0.7786175710594315,0.6444444444444445,0.9127906976744186,0.6590909090909091,0.651685393258427,0.5619007192391589,0.9104364053976456,0.7048671577430281,87.0,45.0,471.0,48.0,651.0,135.0,516.0,0.2193341633724748,0.0900064842309087,1.412194,0.017588,{},config defaults
A2,frequency,22,EXP-F1,M8,binary,3,4,r3f4,2597,643,0.8724727838258165,0.8091528506679388,0.7022900763358778,0.916015625,0.6814814814814815,0.6917293233082706,0.6114699782229793,0.915270157442748,0.7573272121715641,92.0,43.0,469.0,39.0,643.0,131.0,512.0,0.1897442676524766,0.0519971003984774,1.826408,0.018289,{},config defaults
A2,frequency,22,EXP-F1,M8,binary,4,0,r4f0,2585,655,0.8396946564885496,0.7794684347727531,0.6764705882352942,0.882466281310212,0.6013071895424836,0.6366782006920415,0.5358192564367542,0.8992547886206506,0.6791618477169735,92.0,61.0,458.0,44.0,655.0,136.0,519.0,0.2394888680114651,0.0864372376267236,1.421201,0.018951,{},config defaults
A2,frequency,22,EXP-F1,M8,binary,4,1,r4f1,2596,644,0.8773291925465838,0.8150008184158445,0.7099236641221374,0.9200779727095516,0.6940298507462687,0.7018867924528301,0.6247388602845236,0.9249884677767362,0.739824713087891,93.0,41.0,472.0,38.0,644.0,131.0,513.0,0.1931129334112122,0.0659445212309405,1.443456,0.018693,{},config defaults
A2,frequency,22,EXP-F1,M8,binary,4,2,r4f2,2593,647,0.8778979907264297,0.7993527508090614,0.6666666666666666,0.9320388349514565,0.7154471544715447,0.6901960784313725,0.614873293002096,0.9307590467784644,0.7388835479006103,88.0,35.0,480.0,44.0,647.0,132.0,515.0,0.1853275830091096,0.0558252616496137,1.682663,0.017636,{},config defaults
A2,frequency,22,EXP-F1,M8,binary,4,3,r4f3,2589,651,0.8525345622119815,0.8003229974160206,0.7111111111111111,0.8895348837209303,0.6274509803921569,0.6666666666666666,0.5743147016767303,0.8996411139821991,0.7104264841985873,96.0,57.0,459.0,39.0,651.0,135.0,516.0,0.2231138324430421,0.0734453979541995,1.412709,0.019223,{},config defaults
A2,frequency,22,EXP-F1,M8,binary,4,4,r4f4,2597,643,0.8398133748055988,0.7659231870229007,0.6412213740458015,0.890625,0.6,0.6199261992619927,0.5190495521510554,0.883244871183206,0.654129171797264,84.0,56.0,456.0,47.0,643.0,131.0,512.0,0.2514530325097737,0.0944211564575717,1.402744,0.017562,{},config defaults
A3,mfcc,39,EXP-F1,M1,binary,0,0,r0f0,2593,647,0.758887171561051,0.7612165342747867,0.7651515151515151,0.7572815533980582,0.4469026548672566,0.5642458100558659,0.4415968546484205,0.8516622536040012,0.578828598523083,101.0,125.0,390.0,31.0,647.0,132.0,515.0,0.3205585994941481,0.0731981062926864,0.043361,0.003313,{},config defaults
A3,mfcc,39,EXP-F1,M1,binary,0,1,r0f1,2589,651,0.8141321044546851,0.8083446404341927,0.7985074626865671,0.8181818181818182,0.5323383084577115,0.6388059701492538,0.539709154794854,0.8909754900545628,0.626692992856862,107.0,94.0,423.0,27.0,651.0,134.0,517.0,0.2634045203955288,0.0245639788941361,0.032931,0.00339,{},config defaults
A3,mfcc,39,EXP-F1,M1,binary,0,2,r0f2,2596,644,0.8167701863354038,0.7997262026992842,0.7709923664122137,0.8284600389863548,0.5343915343915344,0.63125,0.5299225946246805,0.8970581670461141,0.6916172317002877,101.0,88.0,425.0,30.0,644.0,131.0,513.0,0.2542540804191543,0.0108592373090087,0.03227,0.005429,{},config defaults
A3,mfcc,39,EXP-F1,M1,binary,0,3,r0f3,2585,655,0.7755725190839695,0.8071048107544458,0.8613138686131386,0.752895752895753,0.4796747967479675,0.6161879895561357,0.5158370964321533,0.881718005805597,0.6605805264614751,118.0,128.0,390.0,19.0,655.0,137.0,518.0,0.300687582946755,0.0369627102837205,0.038997,0.003656,{},config defaults
A3,mfcc,39,EXP-F1,M1,binary,0,4,r0f4,2597,643,0.80248833592535,0.8362133229961832,0.8931297709923665,0.779296875,0.508695652173913,0.6481994459833795,0.5650366250334948,0.8953065362595419,0.6674214960249738,117.0,113.0,399.0,14.0,643.0,131.0,512.0,0.280899288645585,0.0343847759516756,0.033567,0.006872,{},config defaults
A3,mfcc,39,EXP-F1,M1,binary,1,0,r1f0,2593,647,0.7372488408037094,0.7673433362753752,0.8181818181818182,0.7165048543689321,0.4251968503937008,0.5595854922279793,0.4412419607104403,0.8561929979405708,0.5964250813211709,108.0,146.0,369.0,24.0,647.0,132.0,515.0,0.3427876825210305,0.0653686064337175,0.031543,0.00411,{},config defaults
A3,mfcc,39,EXP-F1,M1,binary,1,1,r1f1,2585,655,0.783206106870229,0.7872322339340361,0.7941176470588235,0.7803468208092486,0.4864864864864865,0.6033519553072626,0.4922614983937408,0.8816587328573048,0.653382604677845,108.0,114.0,405.0,28.0,655.0,136.0,519.0,0.2822482641008709,0.0507751279609252,0.036275,0.003388,{},config defaults
A3,mfcc,39,EXP-F1,M1,binary,1,2,r1f2,2596,644,0.8478260869565217,0.8334300552058688,0.8091603053435115,0.8576998050682261,0.5921787709497207,0.6838709677419355,0.5992058965588205,0.9000044640864248,0.6503450602843042,106.0,73.0,440.0,25.0,644.0,131.0,513.0,0.2292889508927257,0.029859756004764,0.039836,0.003253,{},config defaults
A3,mfcc,39,EXP-F1,M1,binary,1,3,r1f3,2589,651,0.7895545314900153,0.804349698535745,0.8296296296296296,0.7790697674418605,0.495575221238938,0.6204986149584487,0.5183772364177254,0.8747487797875394,0.6402310077788971,112.0,114.0,402.0,23.0,651.0,135.0,516.0,0.2976288742939328,0.0547278376165193,0.038506,0.004935,{},config defaults
A3,mfcc,39,EXP-F1,M1,binary,1,4,r1f4,2597,643,0.838258164852255,0.8728754174618321,0.931297709923664,0.814453125,0.5622119815668203,0.7011494252873564,0.6352281128289039,0.9252892414122136,0.7339592333758627,122.0,95.0,417.0,9.0,643.0,131.0,512.0,0.2411305301701805,0.0184136340376443,0.036935,0.00334,{},config defaults
A3,mfcc,39,EXP-F1,M1,binary,2,0,r2f0,2596,644,0.7531055900621118,0.7682915941252623,0.7938931297709924,0.7426900584795322,0.4406779661016949,0.5667574931880109,0.4482758151709744,0.8594854396381114,0.6458112292103843,104.0,132.0,381.0,27.0,644.0,131.0,513.0,0.3166387105149461,0.0691285859045225,0.033488,0.004295,{},config defaults
A3,mfcc,39,EXP-F1,M1,binary,2,1,r2f1,2589,651,0.7803379416282642,0.7815395940991368,0.7835820895522388,0.7794970986460348,0.4794520547945205,0.5949008498583569,0.48184040556785,0.8729611131961085,0.6225913485953353,105.0,114.0,403.0,29.0,651.0,134.0,517.0,0.3045046188915922,0.0647622818362386,0.039079,0.005909,{},config defaults
A3,mfcc,39,EXP-F1,M1,binary,2,2,r2f2,2585,655,0.8274809160305343,0.8265014232167517,0.8248175182481752,0.8281853281853282,0.5594059405940595,0.6666666666666666,0.5750630350015917,0.9109432686075022,0.6917097632707825,113.0,89.0,429.0,24.0,655.0,137.0,518.0,0.2344695666423424,0.0415849536953153,0.036202,0.003415,{},config defaults
A3,mfcc,39,EXP-F1,M1,binary,2,3,r2f3,2597,643,0.8009331259720062,0.8210356035305344,0.8549618320610687,0.787109375,0.5067873303167421,0.6363636363636364,0.5445044844851746,0.8811128339694656,0.6087878498983329,112.0,109.0,403.0,19.0,643.0,131.0,512.0,0.2881001746840471,0.0261190850001901,0.0372,0.003176,{},config defaults
A3,mfcc,39,EXP-F1,M1,binary,2,4,r2f4,2593,647,0.8284389489953632,0.8443439246837305,0.8712121212121212,0.8174757281553398,0.5502392344497608,0.6744868035190615,0.5934755102899304,0.8937187408061195,0.6578811441662218,115.0,94.0,421.0,17.0,647.0,132.0,515.0,0.2723381439328977,0.0532178805998741,0.038374,0.00335,{},config defaults
A3,mfcc,39,EXP-F1,M1,binary,3,0,r3f0,2596,644,0.7934782608695652,0.8021591298007529,0.816793893129771,0.7875243664717348,0.4953703703703703,0.6167146974063401,0.5152420352310905,0.8731306638096513,0.6395312108812143,107.0,109.0,404.0,24.0,644.0,131.0,513.0,0.2994945515136236,0.0339848031507551,0.043195,0.00417,{},config defaults
A3,mfcc,39,EXP-F1,M1,binary,3,1,r3f1,2593,647,0.8284389489953632,0.8189908796704912,0.803030303030303,0.8349514563106796,0.5549738219895288,0.6563467492260062,0.5636373145881918,0.9014121800529568,0.6944655476309601,106.0,85.0,430.0,26.0,647.0,132.0,515.0,0.2402613068820391,0.027725339198016,0.039737,0.005517,{},config defaults
A3,mfcc,39,EXP-F1,M1,binary,3,2,r3f2,2585,655,0.7755725190839695,0.8149722316672334,0.8823529411764706,0.7475915221579962,0.4780876494023904,0.6201550387596899,0.5255667152246448,0.8867023688087953,0.6392280239516025,120.0,131.0,388.0,16.0,655.0,136.0,519.0,0.3101287744973732,0.0474717257992382,0.035405,0.003313,{},config defaults
A3,mfcc,39,EXP-F1,M1,binary,3,3,r3f3,2589,651,0.7649769585253456,0.7614987080103359,0.7555555555555555,0.7674418604651163,0.4594594594594595,0.5714285714285714,0.4472868649987648,0.8700258397932816,0.5678825246606479,102.0,120.0,396.0,33.0,651.0,135.0,516.0,0.3003396397669857,0.0737534341296024,0.038197,0.003229,{},config defaults
A3,mfcc,39,EXP-F1,M1,binary,3,4,r3f4,2597,643,0.8149300155520995,0.8099430462786259,0.8015267175572519,0.818359375,0.5303030303030303,0.6382978723404256,0.5408413903271547,0.8950530772900763,0.6981159075211752,105.0,93.0,419.0,26.0,643.0,131.0,512.0,0.2541061237371518,0.0178826235946011,0.038286,0.003282,{},config defaults
A3,mfcc,39,EXP-F1,M1,binary,4,0,r4f0,2585,655,0.7618320610687023,0.7954493936302844,0.8529411764705882,0.7379576107899807,0.4603174603174603,0.5979381443298969,0.4926215862173445,0.8650544032641958,0.6473217531353602,116.0,136.0,383.0,20.0,655.0,136.0,519.0,0.3313364692139686,0.0578598461902882,0.040875,0.008116,{},config defaults
A3,mfcc,39,EXP-F1,M1,binary,4,1,r4f1,2596,644,0.843167701863354,0.8589274288350223,0.8854961832061069,0.8323586744639376,0.5742574257425742,0.6966966966966966,0.622793619451885,0.9202118953022932,0.7053970467038657,116.0,86.0,427.0,15.0,644.0,131.0,513.0,0.236915274640957,0.0279562652968319,0.036254,0.005459,{},config defaults
A3,mfcc,39,EXP-F1,M1,binary,4,2,r4f2,2593,647,0.7727975270479135,0.7924904383642248,0.8257575757575758,0.7592233009708738,0.4678111587982833,0.5972602739726027,0.4910821155582299,0.8962930273609885,0.6973462972764091,109.0,124.0,391.0,23.0,647.0,132.0,515.0,0.2730472357702336,0.0665015419000835,0.035552,0.004782,{},config defaults
A3,mfcc,39,EXP-F1,M1,binary,4,3,r4f3,2589,651,0.8141321044546851,0.8116494401378123,0.8074074074074075,0.8158914728682171,0.5343137254901961,0.6430678466076696,0.5447775929804425,0.8829600918748205,0.6346333892652911,109.0,95.0,421.0,26.0,651.0,135.0,516.0,0.2761689913881978,0.036143369797977,0.043817,0.003313,{},config defaults
A3,mfcc,39,EXP-F1,M1,binary,4,4,r4f4,2597,643,0.7947122861586314,0.7830465768129771,0.7633587786259542,0.802734375,0.4975124378109453,0.6024096385542169,0.4918689041911915,0.8594942748091604,0.5778074194095681,100.0,101.0,411.0,31.0,643.0,131.0,512.0,0.2919294526015591,0.044248966026949,0.043541,0.005121,{},config defaults
A3,mfcc,39,EXP-F1,M3,binary,0,0,r0f0,2593,647,0.8330757341576507,0.7627463959988232,0.6439393939393939,0.8815533980582524,0.5821917808219178,0.6115107913669064,0.5065963456129546,0.8744630773756988,0.6467477623474616,85.0,61.0,454.0,47.0,647.0,132.0,515.0,0.2272050926196665,0.0225665201131067,0.701188,0.494496,{},config defaults
A3,mfcc,39,EXP-F1,M3,binary,0,1,r0f1,2589,651,0.9032258064516128,0.8229741043332659,0.6865671641791045,0.9593810444874274,0.8141592920353983,0.7449392712550608,0.6895488036994043,0.933600854528133,0.7948408306636279,92.0,21.0,496.0,42.0,651.0,134.0,517.0,0.1559947533709617,0.0415483646978663,0.800873,0.643027,{},config defaults
A3,mfcc,39,EXP-F1,M3,binary,0,2,r0f2,2596,644,0.8742236024844721,0.7306295849887654,0.4885496183206106,0.97270955165692,0.8205128205128205,0.6124401913875598,0.569093763835063,0.9144383435263306,0.7536167374466943,64.0,14.0,499.0,67.0,644.0,131.0,513.0,0.1811370332305059,0.0434232160909097,0.887707,0.528389,{},config defaults
A3,mfcc,39,EXP-F1,M3,binary,0,3,r0f3,2585,655,0.8854961832061069,0.8041245103288899,0.6642335766423357,0.944015444015444,0.7583333333333333,0.708171206225681,0.6394978191488645,0.9238649494123948,0.7809927248672177,91.0,29.0,489.0,46.0,655.0,137.0,518.0,0.1784893522455082,0.0655328637014455,0.726265,0.516316,{},config defaults
A3,mfcc,39,EXP-F1,M3,binary,0,4,r0f4,2597,643,0.8678071539657853,0.8403059398854962,0.7938931297709924,0.88671875,0.6419753086419753,0.7098976109215017,0.631451658267969,0.927734375,0.7035418189745369,104.0,58.0,454.0,27.0,643.0,131.0,512.0,0.1867001117945504,0.0422389183453787,0.720164,0.529769,{},config defaults
A3,mfcc,39,EXP-F1,M3,binary,1,0,r1f0,2593,647,0.8222565687789799,0.7362312444836716,0.5909090909090909,0.8815533980582524,0.5611510791366906,0.5756457564575646,0.4635735594014296,0.8696675492791998,0.6253412154966294,78.0,61.0,454.0,54.0,647.0,132.0,515.0,0.2368440197169091,0.0259010038929428,0.719658,0.835704,{},config defaults
A3,mfcc,39,EXP-F1,M3,binary,1,1,r1f1,2585,655,0.8702290076335878,0.77431854244588,0.6102941176470589,0.9383429672447012,0.7217391304347827,0.6613545816733067,0.5849146422227164,0.9111696701802108,0.7186158333929661,83.0,32.0,487.0,53.0,655.0,136.0,519.0,0.1895198782593363,0.0323778702373403,0.744775,0.510778,{},config defaults
A3,mfcc,39,EXP-F1,M3,binary,1,2,r1f2,2596,644,0.9130434782608696,0.8232072972932756,0.6717557251908397,0.9746588693957114,0.8712871287128713,0.7586206896551724,0.7155580666212061,0.939898516435278,0.8596885700794605,88.0,13.0,500.0,43.0,644.0,131.0,513.0,0.1483134447759879,0.0626175826996685,0.963078,0.512415,{},config defaults
A3,mfcc,39,EXP-F1,M3,binary,1,3,r1f3,2589,651,0.8771121351766513,0.7830103359173126,0.6222222222222222,0.9437984496124032,0.7433628318584071,0.6774193548387096,0.6058898371938106,0.9189635371805914,0.698230529345697,84.0,29.0,487.0,51.0,651.0,135.0,516.0,0.1841249387373334,0.0227496557916749,0.792737,0.511371,{},config defaults
A3,mfcc,39,EXP-F1,M3,binary,1,4,r1f4,2597,643,0.9097978227060654,0.8609926645992366,0.7786259541984732,0.943359375,0.7786259541984732,0.7786259541984732,0.7219853291984732,0.9497554866412214,0.8145321997747967,102.0,29.0,483.0,29.0,643.0,131.0,512.0,0.1578899033246921,0.0868033521279735,0.783443,0.768087,{},config defaults
A3,mfcc,39,EXP-F1,M3,binary,2,0,r2f0,2596,644,0.8167701863354038,0.7258306920821986,0.5725190839694656,0.8791423001949318,0.5474452554744526,0.5597014925373134,0.4442659495018513,0.8595003199261937,0.6138983882953661,75.0,62.0,451.0,56.0,644.0,131.0,513.0,0.2443947509166741,0.0345667347839657,0.760319,0.665166,{},config defaults
A3,mfcc,39,EXP-F1,M3,binary,2,1,r2f1,2589,651,0.8863287250384024,0.8068073558705506,0.6716417910447762,0.941972920696325,0.75,0.7086614173228346,0.6398166692962821,0.9322295678281706,0.7731539045334136,90.0,30.0,487.0,44.0,651.0,134.0,517.0,0.1689753699086232,0.0485110143535963,0.741953,0.53913,{},config defaults
A3,mfcc,39,EXP-F1,M3,binary,2,2,r2f2,2585,655,0.900763358778626,0.8057238677676634,0.6423357664233577,0.9691119691119692,0.8461538461538461,0.7302904564315352,0.6804434459949547,0.9380689344192994,0.8236399936278986,88.0,16.0,502.0,49.0,655.0,137.0,518.0,0.159445129021504,0.0589096500115934,0.752355,0.541299,{},config defaults
A3,mfcc,39,EXP-F1,M3,binary,2,3,r2f3,2597,643,0.8833592534992224,0.8216692509541985,0.7175572519083969,0.92578125,0.7121212121212122,0.714828897338403,0.6415237750224412,0.9337577528625952,0.7583221989943474,94.0,38.0,474.0,37.0,643.0,131.0,512.0,0.1724303370780256,0.0686119783960632,0.943679,0.549024,{},config defaults
A3,mfcc,39,EXP-F1,M3,binary,2,4,r2f4,2593,647,0.8825347758887172,0.7966313621653427,0.6515151515151515,0.941747572815534,0.7413793103448276,0.6935483870967742,0.623248707783882,0.920417769932333,0.7038815448819463,86.0,30.0,485.0,46.0,647.0,132.0,515.0,0.1793872337973504,0.0452109328596478,0.734597,0.690162,{},config defaults
A3,mfcc,39,EXP-F1,M3,binary,3,0,r3f0,2596,644,0.8198757763975155,0.7249378747972561,0.5648854961832062,0.884990253411306,0.556390977443609,0.5606060606060606,0.4473532977000347,0.8708093388688005,0.6252116494296878,74.0,59.0,454.0,57.0,644.0,131.0,513.0,0.2306898535222548,0.037306079319821,0.719202,0.48824,{},config defaults
A3,mfcc,39,EXP-F1,M3,binary,3,1,r3f1,2593,647,0.8871715610510046,0.8051779935275081,0.6666666666666666,0.9436893203883496,0.7521367521367521,0.7068273092369478,0.6390618958086266,0.9361871138570168,0.7521083055806692,88.0,29.0,486.0,44.0,647.0,132.0,515.0,0.1658392771953941,0.0393955270688137,0.932065,0.503063,{},config defaults
A3,mfcc,39,EXP-F1,M3,binary,3,2,r3f2,2585,655,0.8885496183206106,0.8347146662133061,0.7426470588235294,0.9267822736030829,0.7266187050359713,0.7345454545454545,0.664087980826825,0.9280006800408024,0.7870753450975593,101.0,38.0,481.0,35.0,655.0,136.0,519.0,0.1785565975315036,0.0708818907457906,1.063017,0.50824,{},config defaults
A3,mfcc,39,EXP-F1,M3,binary,3,3,r3f3,2589,651,0.8924731182795699,0.8227820844099913,0.7037037037037037,0.9418604651162792,0.76,0.7307692307692307,0.6644820810778349,0.925911570485214,0.7710620344076817,95.0,30.0,486.0,40.0,651.0,135.0,516.0,0.1680931337429968,0.0559783834002461,0.790426,0.534167,{},config defaults
A3,mfcc,39,EXP-F1,M3,binary,3,4,r3f4,2597,643,0.880248833592535,0.7884735806297709,0.6335877862595419,0.943359375,0.7410714285714286,0.6831275720164609,0.6127035509100317,0.9158963501908396,0.7515379808346067,83.0,29.0,483.0,48.0,643.0,131.0,512.0,0.1822953327800406,0.037375161527469,0.715204,0.761258,{},config defaults
A3,mfcc,39,EXP-F1,M3,binary,4,0,r4f0,2585,655,0.8396946564885496,0.7740422758698855,0.6617647058823529,0.8863198458574181,0.6040268456375839,0.631578947368421,0.5303130345278002,0.905190978125354,0.7302908250225308,90.0,59.0,460.0,46.0,655.0,136.0,519.0,0.2068311050421297,0.0515273471117211,0.729028,0.705063,{},config defaults
A3,mfcc,39,EXP-F1,M3,binary,4,1,r4f1,2596,644,0.9006211180124224,0.7955150811719716,0.6183206106870229,0.97270955165692,0.8526315789473684,0.7168141592920354,0.670897232731626,0.9465053643438536,0.8212260907531505,81.0,14.0,499.0,50.0,644.0,131.0,513.0,0.1549802671866411,0.0525159079745052,0.720422,0.514886,{},config defaults
A3,mfcc,39,EXP-F1,M3,binary,4,2,r4f2,2593,647,0.8825347758887172,0.7938143571638717,0.6439393939393939,0.9436893203883496,0.7456140350877193,0.6910569105691057,0.6215521302709236,0.93039129155634,0.7892432570835017,85.0,29.0,486.0,47.0,647.0,132.0,515.0,0.1711232364126253,0.0362816947435151,1.006434,0.546028,{},config defaults
A3,mfcc,39,EXP-F1,M3,binary,4,3,r4f3,2589,651,0.8847926267281107,0.8261412575366064,0.725925925925926,0.9263565891472868,0.7205882352941176,0.7232472324723247,0.6505106385016147,0.9123743898937696,0.7203338922794847,98.0,38.0,478.0,37.0,651.0,135.0,516.0,0.1882819963686897,0.0598902200956235,0.731356,0.519826,{},config defaults
A3,mfcc,39,EXP-F1,M3,binary,4,4,r4f4,2597,643,0.8600311041990669,0.7644173425572519,0.6030534351145038,0.92578125,0.6752136752136753,0.6370967741935484,0.5520834866995205,0.8917730200381679,0.6314679840575643,79.0,38.0,474.0,52.0,643.0,131.0,512.0,0.2052633238160572,0.02134254736618,0.938235,0.553037,{},config defaults
A3,mfcc,39,EXP-F1,M4,binary,0,0,r0f0,2593,647,0.8346213292117465,0.7806192997940571,0.6893939393939394,0.8718446601941747,0.5796178343949044,0.629757785467128,0.5275823356503031,0.8991615180935569,0.6879794590180915,91.0,66.0,449.0,41.0,647.0,132.0,515.0,0.2234519319938176,0.0193539412673879,3.724463,0.364271,{},config defaults
A3,mfcc,39,EXP-F1,M4,binary,0,1,r0f1,2589,651,0.8786482334869432,0.8130286671093276,0.7014925373134329,0.9245647969052224,0.706766917293233,0.704119850187266,0.6277996626806819,0.9231790756084182,0.7973722636786131,94.0,39.0,478.0,40.0,651.0,134.0,517.0,0.1843579600614439,0.0714562211981567,4.213206,0.390354,{},config defaults
A3,mfcc,39,EXP-F1,M4,binary,0,2,r0f2,2596,644,0.8913043478260869,0.7697721827894588,0.5648854961832062,0.9746588693957114,0.8505747126436781,0.6788990825688074,0.6353810647263431,0.9388048152612236,0.8010043748773353,74.0,13.0,500.0,57.0,644.0,131.0,513.0,0.1710491552795031,0.0744440993788819,4.261128,0.440252,{},config defaults
A3,mfcc,39,EXP-F1,M4,binary,0,3,r0f3,2585,655,0.8610687022900764,0.7806273426711383,0.6423357664233577,0.918918918918919,0.676923076923077,0.6591760299625468,0.5723132690296822,0.9206098695149788,0.7868176735729167,88.0,42.0,476.0,49.0,655.0,137.0,518.0,0.1956038106870229,0.0723297709923663,4.157806,0.428579,{},config defaults
