exp_id,model_id,task,repeat,fold,fold_label,n_train,n_test,n_features,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,mcc,roc_auc,pr_auc,tp,fp,tn,fn,support,n_positive,n_negative,brier,ece,fit_seconds,predict_seconds,params,note
EXP-F1,M3,binary,0,2,r0f2,2596,644,46,0.8711180124223602,0.7258381322262399,0.48091603053435117,0.9707602339181286,0.8076923076923077,0.6028708133971292,0.5572705370491485,0.912756870973022,0.7372064207767481,63.0,15.0,498.0,68.0,644.0,131.0,513.0,0.19384336719665488,0.03868451300644418,0.85111,0.730782,{},config defaults
EXP-F1,M3,binary,0,3,r0f3,2585,655,46,0.8824427480916031,0.7619282473297071,0.5547445255474452,0.9691119691119691,0.8260869565217391,0.6637554585152838,0.6131819820640604,0.9133246906969534,0.7814314333744442,76.0,16.0,502.0,61.0,655.0,137.0,518.0,0.19943994340879892,0.09420055864819364,1.130196,0.616708,{},config defaults
EXP-F1,M3,binary,0,4,r0f4,2597,643,46,0.8662519440124417,0.7967259064885497,0.6793893129770993,0.9140625,0.6691729323308271,0.6742424242424242,0.5901265861167062,0.9200113311068703,0.6356845592522696,89.0,44.0,468.0,42.0,643.0,131.0,512.0,0.19457791781448636,0.07106702367880503,0.973678,0.536166,{},config defaults
EXP-F1,M3,binary,1,0,r1f0,2593,647,46,0.8238021638330757,0.6921300382465432,0.4696969696969697,0.9145631067961165,0.5849056603773585,0.5210084033613446,0.41837360743434615,0.8761253309796999,0.5479574567768444,62.0,44.0,471.0,70.0,647.0,132.0,515.0,0.2301187035153574,0.04411032212597101,0.894978,0.514332,{},config defaults
EXP-F1,M3,binary,1,1,r1f1,2585,655,46,0.8778625954198473,0.7818485775813215,0.6176470588235294,0.9460500963391136,0.75,0.6774193548387096,0.6072814984533724,0.9270089538705655,0.7656396331305292,84.0,28.0,491.0,52.0,655.0,136.0,519.0,0.18892503945362077,0.08592188754703721,1.195466,0.843588,{},config defaults
EXP-F1,M3,binary,1,2,r1f2,2596,644,46,0.8866459627329193,0.7696903412050057,0.5725190839694656,0.9668615984405458,0.8152173913043478,0.672645739910314,0.6204778267265638,0.9368480573783908,0.8236485713546677,75.0,17.0,496.0,56.0,644.0,131.0,513.0,0.17178460064109477,0.061540166426522006,1.079044,0.54,{},config defaults
EXP-F1,M3,binary,1,3,r1f3,2589,651,46,0.8509984639016898,0.725516795865633,0.5111111111111111,0.939922480620155,0.69,0.5872340425531914,0.5071364471404448,0.9054981337927073,0.6406061211995976,69.0,31.0,485.0,66.0,651.0,135.0,516.0,0.20528393063074923,0.03016008368514366,0.885627,0.538668,{},config defaults
EXP-F1,M3,binary,1,4,r1f4,2597,643,46,0.8786936236391913,0.7647751669847328,0.5725190839694656,0.95703125,0.7731958762886598,0.6578947368421053,0.5959305997734756,0.9358003339694656,0.7269819912674832,75.0,22.0,490.0,56.0,643.0,131.0,512.0,0.18866768698669661,0.09402005049993892,1.054581,0.55312,{},config defaults
EXP-F1,M3,binary,2,0,r2f0,2596,644,46,0.8291925465838509,0.6767852625626832,0.4198473282442748,0.9337231968810916,0.6179775280898876,0.5,0.41240971669029025,0.8770144189991519,0.5595784148349005,55.0,34.0,479.0,76.0,644.0,131.0,513.0,0.2279159651620448,0.03764695038782659,0.758428,0.565274,{},config defaults
EXP-F1,M3,binary,2,1,r2f1,2589,651,46,0.8617511520737328,0.7609269898091746,0.5895522388059702,0.9323017408123792,0.6929824561403509,0.6370967741935484,0.5551458555409322,0.9171454141285834,0.7149561417005164,79.0,35.0,482.0,55.0,651.0,134.0,517.0,0.19366808585987869,0.05427879994744565,1.039654,0.545983,{},config defaults
EXP-F1,M3,binary,2,2,r2f2,2585,655,46,0.8916030534351145,0.789194825691176,0.6131386861313869,0.9652509652509652,0.8235294117647058,0.702928870292887,0.6487584474572823,0.9363779838232393,0.8103671754623448,84.0,18.0,500.0,53.0,655.0,137.0,518.0,0.1778653284769925,0.0825923868868955,0.842858,0.86991,{},config defaults
EXP-F1,M3,binary,2,3,r2f3,2597,643,46,0.8662519440124417,0.7541224355916031,0.5648854961832062,0.943359375,0.7184466019417476,0.6324786324786325,0.5581207135735876,0.9284202051526718,0.6937799092016845,74.0,29.0,483.0,57.0,643.0,131.0,512.0,0.189103976817451,0.06954454106516436,1.033061,0.542272,{},config defaults
EXP-F1,M3,binary,2,4,r2f4,2593,647,46,0.8593508500772797,0.748264195351574,0.5606060606060606,0.9359223300970874,0.6915887850467289,0.6192468619246861,0.5385746367199261,0.9079876434245365,0.676170930808155,74.0,33.0,482.0,58.0,647.0,132.0,515.0,0.20001612362956864,0.05311965861929664,0.763035,0.623732,{},config defaults
EXP-F1,M3,binary,3,0,r3f0,2596,644,46,0.8074534161490683,0.6517714982962071,0.3893129770992366,0.9142300194931774,0.5368421052631579,0.45132743362831856,0.34456135981501146,0.856077853667247,0.533442960658239,51.0,44.0,469.0,80.0,644.0,131.0,513.0,0.24046476097460867,0.039229571131391416,0.79234,0.912519,{},config defaults
EXP-F1,M3,binary,3,1,r3f1,2593,647,46,0.8856259659969088,0.7957561047366872,0.6439393939393939,0.9475728155339805,0.7589285714285714,0.6967213114754098,0.6300403892675259,0.923506913798176,0.6953535177101463,85.0,27.0,488.0,47.0,647.0,132.0,515.0,0.18517641040660898,0.07605083158807292,1.139632,0.569451,{},config defaults
EXP-F1,M3,binary,3,2,r3f2,2585,655,46,0.8839694656488549,0.7911283010313952,0.6323529411764706,0.9499036608863198,0.7678571428571429,0.6935483870967742,0.6272759380576229,0.9332426612263403,0.7728683732991268,86.0,26.0,493.0,50.0,655.0,136.0,519.0,0.18696528296506829,0.09340485962564789,0.800046,0.708342,{},config defaults
EXP-F1,M3,binary,3,3,r3f3,2589,651,46,0.8663594470046083,0.7488802756244617,0.5481481481481482,0.9496124031007752,0.74,0.6297872340425532,0.5596756474791618,0.9226385300028711,0.7179349096652521,74.0,26.0,490.0,61.0,651.0,135.0,516.0,0.19061327296165387,0.0705264599267013,0.823817,0.612533,{},config defaults
EXP-F1,M3,binary,3,4,r3f4,2597,643,46,0.8693623639191291,0.7475548664122138,0.5419847328244275,0.953125,0.7473684210526316,0.6283185840707964,0.5619789003459038,0.9182072996183206,0.7224559704574691,71.0,24.0,488.0,60.0,643.0,131.0,512.0,0.19154650940466253,0.054888945289502764,0.997697,0.744208,{},config defaults
EXP-F1,M3,binary,4,0,r4f0,2585,655,46,0.8366412213740458,0.7287062223733424,0.5441176470588235,0.9132947976878613,0.6218487394957983,0.5803921568627451,0.4811774139918798,0.8700980392156863,0.6173311546304281,74.0,45.0,474.0,62.0,655.0,136.0,519.0,0.23320884263943548,0.05020481379119576,1.00821,0.620307,{},config defaults
EXP-F1,M3,binary,4,1,r4f1,2596,644,46,0.8757763975155279,0.7571834590717677,0.5572519083969466,0.9571150097465887,0.7684210526315789,0.6460176991150443,0.5838743332871955,0.9293483921848728,0.7531147778077542,73.0,22.0,491.0,58.0,644.0,131.0,513.0,0.18215216960171943,0.05708094006210832,0.788282,0.55964,{},config defaults
EXP-F1,M3,binary,4,2,r4f2,2593,647,46,0.865533230293663,0.749330685495734,0.553030303030303,0.945631067961165,0.7227722772277227,0.6266094420600858,0.5536550921242092,0.9162253604001178,0.705032280863032,73.0,28.0,487.0,59.0,647.0,132.0,515.0,0.19099825946039278,0.044179383550056434,0.807424,0.844781,{},config defaults
EXP-F1,M3,binary,4,3,r4f3,2589,651,46,0.8817204301075269,0.7886520241171404,0.6296296296296297,0.9476744186046512,0.7589285714285714,0.6882591093117408,0.6201445681280325,0.936548952052828,0.7543295664429303,85.0,27.0,489.0,50.0,651.0,135.0,516.0,0.18331602416828655,0.0899830442913984,0.788733,0.563759,{},config defaults
EXP-F1,M3,binary,4,4,r4f4,2597,643,46,0.8662519440124417,0.7598028983778626,0.5801526717557252,0.939453125,0.7102803738317757,0.6386554621848739,0.5619146203555815,0.9053107108778626,0.6576729323731606,76.0,31.0,481.0,55.0,643.0,131.0,512.0,0.20222087869673108,0.0598066055452975,0.829229,0.524572,{},config defaults
EXP-F1,M4,binary,0,0,r0f0,2593,647,46,0.848531684698609,0.8175272138864371,0.7651515151515151,0.8699029126213592,0.6011904761904762,0.6733333333333333,0.5836858041543019,0.9088408355398646,0.6952061955000799,101.0,67.0,448.0,31.0,647.0,132.0,515.0,0.2192524389489954,0.03550850077279764,3.687128,0.415517,{},config defaults
EXP-F1,M4,binary,0,1,r0f1,2589,651,46,0.9078341013824884,0.8452250353647623,0.7388059701492538,0.9516441005802708,0.7983870967741935,0.7674418604651163,0.7109086507047835,0.9479271918935304,0.8639197180063397,99.0,25.0,492.0,35.0,651.0,134.0,517.0,0.1509107465437788,0.07290937019969271,3.735349,0.569117,{},config defaults
EXP-F1,M4,binary,0,2,r0f2,2596,644,46,0.8835403726708074,0.7592146183950121,0.549618320610687,0.9688109161793372,0.8181818181818182,0.6575342465753424,0.6075822587501217,0.9386783328125232,0.8149428361469555,72.0,16.0,497.0,59.0,644.0,131.0,513.0,0.15943883229813663,0.03573913043478262,3.670515,0.45752,{},config defaults
EXP-F1,M4,binary,0,3,r0f3,2585,655,46,0.867175572519084,0.8005946509596145,0.6861313868613139,0.915057915057915,0.6811594202898551,0.6836363636363636,0.5995861500940031,0.9213426147732717,0.7981060219604985,94.0,44.0,474.0,43.0,655.0,137.0,518.0,0.19177144427480916,0.06582290076335881,4.455898,0.410405,{},config defaults
EXP-F1,M4,binary,0,4,r0f4,2597,643,46,0.8724727838258165,0.8773184041030535,0.8854961832061069,0.869140625,0.6338797814207651,0.7388535031847133,0.6736032163158293,0.9412869751908397,0.7834010433542229,116.0,67.0,445.0,15.0,643.0,131.0,512.0,0.19259915396578542,0.048755832037325066,4.22562,0.473162,{},config defaults
EXP-F1,M4,binary,1,0,r1f0,2593,647,46,0.839258114374034,0.7807149161518093,0.6818181818181818,0.8796116504854369,0.5921052631578947,0.6338028169014085,0.5336563388372014,0.8966460723742278,0.6662438242712743,90.0,62.0,453.0,42.0,647.0,132.0,515.0,0.22746606491499227,0.023054095826893394,3.700068,0.551561,{},config defaults
EXP-F1,M4,binary,1,1,r1f1,2585,655,46,0.8900763358778626,0.8438172957044089,0.7647058823529411,0.9229287090558767,0.7222222222222222,0.7428571428571429,0.6734713926262512,0.9461563527144962,0.8304098931622222,104.0,40.0,479.0,32.0,655.0,136.0,519.0,0.16621985954198473,0.0645343511450382,3.426279,0.389325,{},config defaults
EXP-F1,M4,binary,1,2,r1f2,2596,644,46,0.9021739130434783,0.8249110902787078,0.6946564885496184,0.9551656920077972,0.7982456140350878,0.7428571428571429,0.6853280397695531,0.9557237028108864,0.8713260712769615,91.0,23.0,490.0,40.0,644.0,131.0,513.0,0.1381091801242236,0.0500217391304348,3.720774,0.376699,{},config defaults
EXP-F1,M4,binary,1,3,r1f3,2589,651,46,0.8863287250384024,0.8271102497846684,0.725925925925926,0.9282945736434108,0.725925925925926,0.725925925925926,0.6542204995693368,0.9287108814240597,0.7360299968292073,98.0,37.0,479.0,37.0,651.0,135.0,516.0,0.1801367619047619,0.04279262672811063,3.553334,0.373325,{},config defaults
EXP-F1,M4,binary,1,4,r1f4,2597,643,46,0.895800933125972,0.872085221851145,0.8320610687022901,0.912109375,0.7077922077922078,0.7649122807017544,0.702309034869899,0.9476309041030534,0.8253039964663446,109.0,45.0,467.0,22.0,643.0,131.0,512.0,0.17153405909797823,0.07194401244167967,3.278501,0.38183,{},config defaults
EXP-F1,M4,binary,2,0,r2f0,2596,644,46,0.8198757763975155,0.7448328199633945,0.6183206106870229,0.8713450292397661,0.5510204081632653,0.5827338129496403,0.46963137029208935,0.8924452777405771,0.6566087520182471,81.0,66.0,447.0,50.0,644.0,131.0,513.0,0.22507493167701867,0.031093167701863343,3.30619,0.360797,{},config defaults
EXP-F1,M4,binary,2,1,r2f1,2589,651,46,0.8955453149001537,0.8430165420479806,0.753731343283582,0.9323017408123792,0.7426470588235294,0.7481481481481481,0.6822910307591055,0.9411934524668726,0.8160876134727605,101.0,35.0,482.0,33.0,651.0,134.0,517.0,0.1676534439324117,0.06086943164362515,3.597394,0.389536,{},config defaults
EXP-F1,M4,binary,2,2,r2f2,2585,655,46,0.9007633587786259,0.8486740129075896,0.7591240875912408,0.9382239382239382,0.7647058823529411,0.7619047619047619,0.6992325003200838,0.9475593946396865,0.8595639317072478,104.0,32.0,486.0,33.0,655.0,137.0,518.0,0.16183386870229008,0.07995725190839698,3.235496,0.383045,{},config defaults
EXP-F1,M4,binary,2,3,r2f3,2597,643,46,0.8973561430793157,0.8560203959923665,0.7862595419847328,0.92578125,0.7304964539007093,0.7573529411764706,0.693129029053752,0.9444775763358779,0.793218719943707,103.0,38.0,474.0,28.0,643.0,131.0,512.0,0.16869741835147745,0.06343701399688956,3.33162,0.367306,{},config defaults
EXP-F1,M4,binary,2,4,r2f4,2593,647,46,0.874806800618238,0.8058620182406591,0.6893939393939394,0.9223300970873787,0.6946564885496184,0.6920152091254753,0.6134591196653739,0.9364739629302735,0.7742978965167949,91.0,40.0,475.0,41.0,647.0,132.0,515.0,0.17118599072642968,0.04255023183925812,3.478968,0.552341,{},config defaults
EXP-F1,M4,binary,3,0,r3f0,2596,644,46,0.843167701863354,0.7765055131467344,0.6641221374045801,0.8888888888888888,0.6041666666666666,0.6327272727272727,0.5342713337544999,0.9064327485380117,0.7048060136793227,87.0,57.0,456.0,44.0,644.0,131.0,513.0,0.21340714285714285,0.029270186335403653,3.341156,0.372967,{},config defaults
EXP-F1,M4,binary,3,1,r3f1,2593,647,46,0.8871715610510046,0.8558840835539865,0.803030303030303,0.9087378640776699,0.6928104575163399,0.743859649122807,0.6750251454725775,0.9410635481023831,0.7613933182103096,106.0,47.0,468.0,26.0,647.0,132.0,515.0,0.1713643400309119,0.04185780525502323,3.550887,0.384094,{},config defaults
EXP-F1,M4,binary,3,2,r3f2,2585,655,46,0.8717557251908397,0.8349696815142242,0.7720588235294118,0.8978805394990366,0.6645569620253164,0.7142857142857143,0.6351581736496105,0.9433653519211154,0.818125201662523,105.0,53.0,466.0,31.0,655.0,136.0,519.0,0.17578042137404581,0.07054656488549627,3.40019,0.406069,{},config defaults
EXP-F1,M4,binary,3,3,r3f3,2589,651,46,0.9109062980030722,0.8480835486649441,0.7407407407407407,0.9554263565891473,0.8130081300813008,0.7751937984496124,0.721000741927764,0.941810221073787,0.832749960779402,100.0,23.0,493.0,35.0,651.0,135.0,516.0,0.16179100460829493,0.07696159754224272,3.182747,0.375539,{},config defaults
EXP-F1,M4,binary,3,4,r3f4,2597,643,46,0.8864696734059098,0.8094212189885497,0.6793893129770993,0.939453125,0.7416666666666667,0.7091633466135459,0.6397484601824805,0.9334446564885497,0.8119242703320922,89.0,31.0,481.0,42.0,643.0,131.0,512.0,0.16760185381026438,0.053763608087091845,3.416494,0.381756,{},config defaults
EXP-F1,M4,binary,4,0,r4f0,2585,655,46,0.8427480916030534,0.8112390910121274,0.7573529411764706,0.8651252408477842,0.5953757225433526,0.6666666666666666,0.5727046329009213,0.9035404624277457,0.7019144962702832,103.0,70.0,449.0,33.0,655.0,136.0,519.0,0.22447979236641222,0.029328244274809203,3.492837,0.423689,{},config defaults
EXP-F1,M4,binary,4,1,r4f1,2596,644,46,0.906832298136646,0.8448878770292994,0.7404580152671756,0.949317738791423,0.7886178861788617,0.7637795275590551,0.706367709063997,0.9493772599437524,0.8367628348248257,97.0,26.0,487.0,34.0,644.0,131.0,513.0,0.15566201242236025,0.07681987577639743,3.286887,0.395181,{},config defaults
EXP-F1,M4,binary,4,2,r4f2,2593,647,46,0.8902627511591963,0.8127537511032656,0.6818181818181818,0.9436893203883495,0.7563025210084033,0.7171314741035857,0.6506278677123034,0.9469770520741395,0.8135076960599316,90.0,29.0,486.0,42.0,647.0,132.0,515.0,0.1575116166924266,0.047425038639876294,3.790381,0.363071,{},config defaults
EXP-F1,M4,binary,4,3,r4f3,2589,651,46,0.8847926267281107,0.8452842377260982,0.7777777777777778,0.9127906976744186,0.7,0.7368421052631579,0.6648657963084257,0.936060867068619,0.8194819149597078,105.0,45.0,471.0,30.0,651.0,135.0,516.0,0.17359476497695853,0.058617511520737346,3.248483,0.471869,{},config defaults
EXP-F1,M4,binary,4,4,r4f4,2597,643,46,0.8833592534992224,0.8159887881679388,0.7022900763358778,0.9296875,0.71875,0.7104247104247104,0.6374757932026712,0.9193031369274809,0.7514285563901553,92.0,36.0,476.0,39.0,643.0,131.0,512.0,0.18685860031104198,0.05183203732503886,3.108712,0.362675,{},config defaults
EXP-F1,M5,binary,0,0,r0f0,2593,647,46,0.8346213292117465,0.8172403648131803,0.7878787878787878,0.8466019417475729,0.5683060109289617,0.6603174603174603,0.5677073033079465,0.9009561635775227,0.7105346632643279,104.0,79.0,436.0,28.0,647.0,132.0,515.0,0.24426422183348195,0.06837740923623985,9.537098,0.008464,{},config defaults
EXP-F1,M5,binary,0,1,r0f1,2589,651,46,0.8832565284178188,0.8518649499119489,0.7985074626865671,0.9052224371373307,0.6858974358974359,0.7379310344827587,0.6665592746263826,0.9489303963740292,0.8623817870570242,107.0,49.0,468.0,27.0,651.0,134.0,517.0,0.1511465414524838,0.026855104581348835,9.3201,0.009892,{},config defaults
EXP-F1,M5,binary,0,2,r0f2,2596,644,46,0.8850931677018633,0.7999791675966846,0.6564885496183206,0.9434697855750487,0.7478260869565218,0.6991869918699187,0.6305777833600609,0.9324732526821718,0.7945427398847019,86.0,29.0,484.0,45.0,644.0,131.0,513.0,0.16402775495113053,0.02611825327118101,9.157916,0.009209,{},config defaults
EXP-F1,M5,binary,0,3,r0f3,2585,655,46,0.8625954198473282,0.8057520502775977,0.708029197080292,0.9034749034749034,0.6598639455782312,0.6830985915492958,0.5961204403071951,0.9139024321506073,0.785720664657458,97.0,50.0,468.0,40.0,655.0,137.0,518.0,0.20010947272276589,0.0427953410618431,9.064407,0.009537,{},config defaults
EXP-F1,M5,binary,0,4,r0f4,2597,643,46,0.8615863141524106,0.8704824666030535,0.8854961832061069,0.85546875,0.6105263157894737,0.7227414330218068,0.6540973384065815,0.9352486879770991,0.6939830751934504,116.0,74.0,438.0,15.0,643.0,131.0,512.0,0.20895818807460012,0.03711185190617061,9.070628,0.008389,{},config defaults
