exp_id,model_id,task,repeat,fold,fold_label,n_train,n_test,n_features,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,mcc,roc_auc,pr_auc,tp,fp,tn,fn,support,n_positive,n_negative,brier,ece,fit_seconds,predict_seconds,params,note
EXP-F1,M3,binary,0,0,r0f0,2593,647,138,0.8346213292117465,0.7609002647837599,0.6363636363636364,0.8854368932038835,0.5874125874125874,0.610909090909091,0.5067710633572868,0.8818917328626065,0.5712963053881107,84.0,59.0,456.0,48.0,647.0,132.0,515.0,0.22973018268239395,0.043059896352660616,1.444268,1.516703,{},config defaults
EXP-F1,M3,binary,0,1,r0f1,2589,651,138,0.8940092165898618,0.803350269926961,0.6492537313432836,0.9574468085106383,0.7981651376146789,0.7160493827160493,0.6569906060700856,0.9408037183521465,0.8110458321947229,87.0,22.0,495.0,47.0,651.0,134.0,517.0,0.16080387304095983,0.056957024645508114,1.363817,0.841346,{},config defaults
EXP-F1,M3,binary,0,2,r0f2,2596,644,138,0.8757763975155279,0.7401306489293633,0.5114503816793893,0.9688109161793372,0.8072289156626506,0.6261682242990654,0.5769676239054314,0.9271163489725162,0.7683702993917547,67.0,16.0,497.0,64.0,644.0,131.0,513.0,0.173119677509959,0.039224305594401696,1.274723,0.919954,{},config defaults
EXP-F1,M3,binary,0,3,r0f3,2585,655,138,0.8961832061068702,0.8243031874418736,0.7007299270072993,0.9478764478764479,0.7804878048780488,0.7384615384615385,0.6754574629389545,0.9247949722402278,0.7953492049586379,96.0,27.0,491.0,41.0,655.0,137.0,518.0,0.18270604783517083,0.0935754602081835,1.418932,0.838648,{},config defaults
EXP-F1,M3,binary,0,4,r0f4,2597,643,138,0.8786936236391913,0.8528223401717557,0.8091603053435115,0.896484375,0.6666666666666666,0.7310344827586207,0.6587724933806479,0.9373359971374046,0.690990227846014,106.0,53.0,459.0,25.0,643.0,131.0,512.0,0.17837221309970364,0.06003592444824486,1.330326,0.900756,{},config defaults
EXP-F1,M3,binary,1,0,r1f0,2593,647,138,0.8284389489953632,0.7485657546337159,0.6136363636363636,0.883495145631068,0.574468085106383,0.5934065934065934,0.48526286269688423,0.8779493968814358,0.5819613763417755,81.0,60.0,455.0,51.0,647.0,132.0,515.0,0.23740618422234733,0.039941410302796104,1.660852,0.754794,{},config defaults
EXP-F1,M3,binary,1,1,r1f1,2585,655,138,0.8778625954198473,0.8035532131927916,0.6764705882352942,0.930635838150289,0.71875,0.696969696969697,0.6210229797536967,0.9292757565453929,0.75865218703514,92.0,36.0,483.0,44.0,655.0,136.0,519.0,0.1792423379563322,0.05894933649316838,1.28596,0.824818,{},config defaults
EXP-F1,M3,binary,1,2,r1f2,2596,644,138,0.9130434782608695,0.8374179724119459,0.7099236641221374,0.9649122807017544,0.8378378378378378,0.768595041322314,0.719229419417638,0.9539008675207953,0.8675614064407223,93.0,18.0,495.0,38.0,644.0,131.0,513.0,0.14349879345796598,0.06332533236791911,1.238246,1.066586,{},config defaults
EXP-F1,M3,binary,1,3,r1f3,2589,651,138,0.8663594470046083,0.7707579672695952,0.6074074074074074,0.9341085271317829,0.7068965517241379,0.6533864541832669,0.5737161694025683,0.923026126902096,0.669056127384076,82.0,34.0,482.0,53.0,651.0,135.0,516.0,0.18479337584155064,0.023950304476803352,1.209422,0.778435,{},config defaults
EXP-F1,M3,binary,1,4,r1f4,2597,643,138,0.895800933125972,0.8465231393129771,0.7633587786259542,0.9296875,0.7352941176470589,0.7490636704119851,0.6835329115749913,0.9460579675572519,0.7471948130302237,100.0,36.0,476.0,31.0,643.0,131.0,512.0,0.1669009716548559,0.08408109918984646,1.228495,0.878343,{},config defaults
EXP-F1,M3,binary,2,0,r2f0,2596,644,138,0.8385093167701864,0.7423180512774727,0.5801526717557252,0.9044834307992202,0.608,0.59375,0.49325490014606477,0.8854069014776125,0.5881176436664651,76.0,49.0,464.0,55.0,644.0,131.0,513.0,0.22263732351687995,0.035943382829999926,1.36132,0.773965,{},config defaults
EXP-F1,M3,binary,2,1,r2f1,2589,651,138,0.8832565284178188,0.8269869222552615,0.7313432835820896,0.9226305609284333,0.7101449275362319,0.7205882352941176,0.646933773311733,0.9332688588007737,0.7613298552059403,98.0,40.0,477.0,36.0,651.0,134.0,517.0,0.17303300873938043,0.050710693751193525,1.155995,0.797204,{},config defaults
EXP-F1,M3,binary,2,2,r2f2,2585,655,138,0.9068702290076336,0.8256911760561396,0.6861313868613139,0.9652509652509652,0.8392857142857143,0.7550200803212851,0.7036427631502731,0.9429022348730378,0.8139366988079532,94.0,18.0,500.0,43.0,655.0,137.0,518.0,0.1615207166129606,0.07966480013030268,1.180381,1.108289,{},config defaults
EXP-F1,M3,binary,2,3,r2f3,2597,643,138,0.8926905132192846,0.8474102457061068,0.7709923664122137,0.923828125,0.7214285714285714,0.7453874538745388,0.6781023289665742,0.9432997375954199,0.7219718254555271,101.0,39.0,473.0,30.0,643.0,131.0,512.0,0.16854596989318235,0.07614005636980359,1.375789,0.833646,{},config defaults
EXP-F1,M3,binary,2,4,r2f4,2593,647,138,0.8763523956723338,0.7927478670197117,0.6515151515151515,0.9339805825242719,0.7166666666666667,0.6825396825396826,0.6070415031634077,0.9222712562518387,0.6971002270232313,86.0,34.0,481.0,46.0,647.0,132.0,515.0,0.18101022874570458,0.036342014787032285,1.236301,0.873769,{},config defaults
EXP-F1,M3,binary,3,0,r3f0,2596,644,138,0.8260869565217391,0.737362915346041,0.5877862595419847,0.8869395711500975,0.5703703703703704,0.5789473684210527,0.46947386220320714,0.8706158951237296,0.5724553957560613,77.0,58.0,455.0,54.0,644.0,131.0,513.0,0.2365680006506637,0.03970166163286317,1.466316,0.77418,{},config defaults
EXP-F1,M3,binary,3,1,r3f1,2593,647,138,0.8809891808346213,0.8181965283907031,0.7121212121212122,0.9242718446601942,0.706766917293233,0.7094339622641509,0.6346125156366981,0.935201529861724,0.7062822538344751,94.0,39.0,476.0,38.0,647.0,132.0,515.0,0.16625375044065727,0.038191573852077304,1.210637,0.79287,{},config defaults
EXP-F1,M3,binary,3,2,r3f2,2585,655,138,0.9038167938931297,0.8443485775813215,0.7426470588235294,0.9460500963391136,0.7829457364341085,0.7622641509433963,0.7024148667253393,0.9474243454607276,0.8080829039364332,101.0,28.0,491.0,35.0,655.0,136.0,519.0,0.16615256099724718,0.09615558011064207,1.196386,1.053081,{},config defaults
EXP-F1,M3,binary,3,3,r3f3,2589,651,138,0.9001536098310292,0.8248923341946598,0.6962962962962963,0.9534883720930233,0.7966101694915254,0.7430830039525692,0.6838432852552278,0.9376399655469423,0.7726715155277586,94.0,24.0,492.0,41.0,651.0,135.0,516.0,0.16789089431576656,0.07533127004618019,1.273751,0.800721,{},config defaults
EXP-F1,M3,binary,3,4,r3f4,2597,643,138,0.8849144634525661,0.7970837309160306,0.648854961832061,0.9453125,0.7522123893805309,0.6967213114754098,0.6287852373844093,0.9216662690839694,0.7406885738731412,85.0,28.0,484.0,46.0,643.0,131.0,512.0,0.17910080897326727,0.05548854730920097,1.190234,0.79772,{},config defaults
EXP-F1,M3,binary,4,0,r4f0,2585,655,138,0.8366412213740458,0.7721154935962824,0.6617647058823529,0.882466281310212,0.5960264900662252,0.627177700348432,0.524122322808776,0.8984330726510257,0.6342261771525752,90.0,61.0,458.0,46.0,655.0,136.0,519.0,0.21843883870627995,0.040939096992258436,1.392749,0.765255,{},config defaults
EXP-F1,M3,binary,4,1,r4f1,2596,644,138,0.8881987577639752,0.7820335401693377,0.6030534351145038,0.9610136452241715,0.797979797979798,0.6869565217391305,0.6295195711438378,0.9410591789057036,0.7886005434844592,79.0,20.0,493.0,52.0,644.0,131.0,513.0,0.16401406594751505,0.060326743407034755,1.240055,0.823025,{},config defaults
EXP-F1,M3,binary,4,2,r4f2,2593,647,138,0.8825347758887172,0.7881803471609297,0.6287878787878788,0.9475728155339805,0.7545454545454545,0.6859504132231405,0.6183031379057359,0.9268461312150633,0.743264157057347,83.0,27.0,488.0,49.0,647.0,132.0,515.0,0.17450564666945692,0.04093617090544606,1.216143,1.021523,{},config defaults
EXP-F1,M3,binary,4,3,r4f3,2589,651,138,0.8878648233486943,0.8308139534883721,0.7333333333333333,0.9282945736434108,0.7279411764705882,0.7306273062730627,0.659830644348363,0.9439850703416595,0.7498035646404932,99.0,37.0,479.0,36.0,651.0,135.0,516.0,0.16761522454827674,0.08404487412083415,1.380089,0.88857,{},config defaults
EXP-F1,M3,binary,4,4,r4f4,2597,643,138,0.8724727838258165,0.7835907681297709,0.6335877862595419,0.93359375,0.7094017094017094,0.6693548387096774,0.5921161545256035,0.9097835162213741,0.6616687172710636,83.0,34.0,478.0,48.0,643.0,131.0,512.0,0.19241098604411389,0.05966524147921042,1.161771,0.860988,{},config defaults
EXP-F1,M4,binary,0,0,r0f0,2593,647,138,0.848531684698609,0.8090761988820241,0.7424242424242424,0.8757281553398059,0.6049382716049383,0.6666666666666666,0.5749866504511496,0.9159385113268608,0.7001981401539955,98.0,64.0,451.0,34.0,647.0,132.0,515.0,0.21603378052550232,0.026757341576506936,6.608321,0.588274,{},config defaults
EXP-F1,M4,binary,0,1,r0f1,2589,651,138,0.9231950844854071,0.8548962152487081,0.7388059701492538,0.9709864603481625,0.868421052631579,0.7983870967741935,0.7550739123866418,0.9518028811455297,0.8627977898658129,99.0,15.0,502.0,35.0,651.0,134.0,517.0,0.146465757296467,0.0882242703533026,6.208637,0.430934,{},config defaults
EXP-F1,M4,binary,0,2,r0f2,2596,644,138,0.8990683229813664,0.7803297471839055,0.5801526717557252,0.9805068226120858,0.8837209302325582,0.7004608294930875,0.6634790074786145,0.9526732437539991,0.8483248963937596,76.0,10.0,503.0,55.0,644.0,131.0,513.0,0.1483154285714286,0.0526832298136646,6.563848,0.431955,{},config defaults
EXP-F1,M4,binary,0,3,r0f3,2585,655,138,0.8916030534351145,0.8321449708311022,0.7299270072992701,0.9343629343629344,0.746268656716418,0.7380073800738007,0.6697482372640895,0.935856607389454,0.8325021653716242,100.0,34.0,484.0,37.0,655.0,137.0,518.0,0.17624363969465648,0.08774351145038164,6.417134,0.412013,{},config defaults
EXP-F1,M4,binary,0,4,r0f4,2597,643,138,0.9020217729393468,0.8930328602099237,0.8778625954198473,0.908203125,0.7098765432098766,0.7849829351535836,0.7292886260429821,0.9519769799618321,0.8003211707534498,115.0,47.0,465.0,16.0,643.0,131.0,512.0,0.16871986314152412,0.059667185069984405,6.221407,0.418686,{},config defaults
EXP-F1,M4,binary,1,0,r1f0,2593,647,138,0.8531684698608965,0.8035378052368344,0.7196969696969697,0.887378640776699,0.6209150326797386,0.6666666666666666,0.5757370464288804,0.9006325389820535,0.6754715791768015,95.0,58.0,457.0,37.0,647.0,132.0,515.0,0.230104828438949,0.06488408037094279,6.535434,0.472126,{},config defaults
EXP-F1,M4,binary,1,1,r1f1,2585,655,138,0.9068702290076336,0.8462753598549246,0.7426470588235294,0.9499036608863198,0.7952755905511811,0.7680608365019012,0.7105356883656944,0.9514762552419811,0.8302984061725931,101.0,26.0,493.0,35.0,655.0,136.0,519.0,0.1575408610687023,0.07653129770992369,6.189302,0.424872,{},config defaults
EXP-F1,M4,binary,1,2,r1f2,2596,644,138,0.9192546583850931,0.8441587429132628,0.7175572519083969,0.9707602339181286,0.8623853211009175,0.7833333333333333,0.7389124648149913,0.9698004553368152,0.9056820962383018,94.0,15.0,498.0,37.0,644.0,131.0,513.0,0.12479791304347826,0.07377018633540385,6.216179,0.424113,{},config defaults
EXP-F1,M4,binary,1,3,r1f3,2589,651,138,0.8955453149001537,0.8274547803617571,0.7111111111111111,0.9437984496124031,0.768,0.7384615384615385,0.6741013346865,0.9280074648291703,0.7512763454133727,96.0,29.0,487.0,39.0,651.0,135.0,516.0,0.17664931490015362,0.045056835637480724,6.318337,0.457689,{},config defaults
EXP-F1,M4,binary,1,4,r1f4,2597,643,138,0.9160186625194401,0.8989816913167938,0.8702290076335878,0.927734375,0.7549668874172185,0.8085106382978723,0.7581978803467421,0.9649481154580152,0.8651904537460517,114.0,37.0,475.0,17.0,643.0,131.0,512.0,0.1456677200622084,0.08049455676516325,6.630805,0.435031,{},config defaults
EXP-F1,M4,binary,2,0,r2f0,2596,644,138,0.8524844720496895,0.793722006458045,0.6946564885496184,0.8927875243664717,0.6232876712328768,0.6570397111913358,0.5647675209540792,0.9038510185557194,0.6710491260098858,91.0,55.0,458.0,40.0,644.0,131.0,513.0,0.21770542857142855,0.03533850931677017,6.478496,0.418546,{},config defaults
EXP-F1,M4,binary,2,1,r2f1,2589,651,138,0.8986175115207373,0.8394223274343948,0.7388059701492538,0.9400386847195358,0.7615384615384615,0.75,0.6865584800225221,0.9491757845203384,0.8226470811624903,99.0,31.0,486.0,35.0,651.0,134.0,517.0,0.16128583717357914,0.06481413210445472,6.522848,0.42658,{},config defaults
EXP-F1,M4,binary,2,2,r2f2,2585,655,138,0.9297709923664123,0.8831200856748302,0.8029197080291971,0.9633204633204633,0.8527131782945736,0.8270676691729323,0.7836143005499688,0.9621931629230899,0.886481526193578,110.0,19.0,499.0,27.0,655.0,137.0,518.0,0.14722869007633588,0.10471145038167934,6.213685,0.416019,{},config defaults
EXP-F1,M4,binary,2,3,r2f3,2597,643,138,0.9175738724727839,0.8800766340648856,0.816793893129771,0.943359375,0.7867647058823529,0.8014981273408239,0.749718731104271,0.9561888716603053,0.8202994538787255,107.0,29.0,483.0,24.0,643.0,131.0,512.0,0.15339631726283048,0.08046967340590973,6.304722,0.435794,{},config defaults
EXP-F1,M4,binary,2,4,r2f4,2593,647,138,0.9026275115919629,0.8346057664018829,0.7196969696969697,0.9495145631067962,0.7851239669421488,0.7509881422924901,0.6916214270200112,0.944321859370403,0.813854322981121,95.0,26.0,489.0,37.0,647.0,132.0,515.0,0.15824600927357033,0.04713446676970626,6.453063,0.465114,{},config defaults
EXP-F1,M4,binary,3,0,r3f0,2596,644,138,0.8571428571428571,0.78811957799503,0.6717557251908397,0.9044834307992202,0.6423357664233577,0.6567164179104478,0.5668039038796558,0.90754877014419,0.6972233947836141,88.0,49.0,464.0,43.0,644.0,131.0,513.0,0.21415562732919255,0.02974534161490687,6.314635,0.453639,{},config defaults
EXP-F1,M4,binary,3,1,r3f1,2593,647,138,0.8995363214837713,0.8664680788467196,0.8106060606060606,0.9223300970873787,0.7278911564625851,0.7670250896057348,0.7048765420639624,0.9494189467490439,0.8166436603169158,107.0,40.0,475.0,25.0,647.0,132.0,515.0,0.15798668315301392,0.048646058732612046,6.345545,0.474801,{},config defaults
EXP-F1,M4,binary,3,2,r3f2,2585,655,138,0.9083969465648855,0.8662303071517624,0.7941176470588235,0.9383429672447013,0.7714285714285715,0.782608695652174,0.7247192173246618,0.9560948656919415,0.8546145127713657,108.0,32.0,487.0,28.0,655.0,136.0,519.0,0.15865283664122137,0.09133129770992365,8.764875,0.931596,{},config defaults
EXP-F1,M4,binary,3,3,r3f3,2589,651,138,0.9216589861751152,0.8603359173126615,0.7555555555555555,0.9651162790697675,0.85,0.8,0.7535141301165613,0.9498851564743038,0.8430975333387766,102.0,18.0,498.0,33.0,651.0,135.0,516.0,0.1535559078341014,0.08313978494623656,6.526455,0.420417,{},config defaults
EXP-F1,M4,binary,3,4,r3f4,2597,643,138,0.9082426127527217,0.8401344823473282,0.7251908396946565,0.955078125,0.8050847457627118,0.7630522088353414,0.7078327145375108,0.9439781130725191,0.8248715021357194,95.0,23.0,489.0,36.0,643.0,131.0,512.0,0.15704002488335925,0.07246034214618974,6.426567,0.417239,{},config defaults
EXP-F1,M4,binary,4,0,r4f0,2585,655,138,0.8564885496183207,0.81177037288904,0.7352941176470589,0.8882466281310212,0.6329113924050633,0.6802721088435374,0.5911684297728056,0.9101000226680267,0.704842223912661,100.0,58.0,461.0,36.0,655.0,136.0,519.0,0.21875031450381677,0.05000916030534355,6.224004,0.447094,{},config defaults
EXP-F1,M4,binary,4,1,r4f1,2596,644,138,0.9285714285714286,0.8727437763195095,0.7786259541984732,0.9668615984405458,0.8571428571428571,0.816,0.7731817499152164,0.9590048063330506,0.8703490293927765,102.0,17.0,496.0,29.0,644.0,131.0,513.0,0.141742099378882,0.09068012422360254,6.633099,0.436546,{},config defaults
EXP-F1,M4,binary,4,2,r4f2,2593,647,138,0.9088098918083463,0.832855251544572,0.7045454545454546,0.9611650485436893,0.8230088495575221,0.7591836734693878,0.7065878069145891,0.9562224183583408,0.8544797776415354,93.0,20.0,495.0,39.0,647.0,132.0,515.0,0.14750427202472952,0.0632210200927357,6.129024,0.441197,{},config defaults
EXP-F1,M4,binary,4,3,r4f3,2589,651,138,0.9109062980030722,0.8726959517657192,0.8074074074074075,0.937984496124031,0.7730496453900709,0.7898550724637681,0.7336379046566673,0.9496052253804192,0.8252705301237709,109.0,32.0,484.0,26.0,651.0,135.0,516.0,0.1593782365591398,0.07989554531490017,6.233627,0.429289,{},config defaults
EXP-F1,M4,binary,4,4,r4f4,2597,643,138,0.8895800933125972,0.8198950381679388,0.7022900763358778,0.9375,0.7419354838709677,0.7215686274509804,0.6531510154042239,0.9243648616412214,0.7612843220958072,92.0,32.0,480.0,39.0,643.0,131.0,512.0,0.1791337604976672,0.05283359253499229,6.235094,0.419542,{},config defaults
EXP-F1,M5,binary,0,0,r0f0,2593,647,138,0.8176197836166924,0.8093777581641659,0.7954545454545454,0.8233009708737864,0.5357142857142857,0.6402439024390244,0.5426169517154407,0.9076493086201824,0.7196330402144142,105.0,91.0,424.0,27.0,647.0,132.0,515.0,0.24981299997768133,0.08829066587161698,32.44494,0.022184,{},config defaults
EXP-F1,M5,binary,0,1,r0f1,2589,651,138,0.8970814132104454,0.8439836600363751,0.753731343283582,0.9342359767891683,0.7481481481481481,0.7509293680297398,0.686078396755225,0.9292560408787783,0.8462034463139657,101.0,34.0,483.0,33.0,651.0,134.0,517.0,0.15734658988183498,0.021523313465118273,43.214445,0.014757,{},config defaults
EXP-F1,M5,binary,0,2,r0f2,2596,644,138,0.90527950310559,0.8268604080174993,0.6946564885496184,0.9590643274853801,0.8125,0.7489711934156379,0.6942594774096881,0.9494516613841644,0.8476090298263005,91.0,21.0,492.0,40.0,644.0,131.0,513.0,0.13770349523679365,0.016751588377321054,34.593481,0.016473,{},config defaults
EXP-F1,M5,binary,0,3,r0f3,2585,655,138,0.8763358778625954,0.8385987656060649,0.7737226277372263,0.9034749034749034,0.6794871794871795,0.7235494880546075,0.6465884724679508,0.9318969647436801,0.8035870311344644,106.0,50.0,468.0,31.0,655.0,137.0,518.0,0.17753488218334668,0.02348191145076035,32.852715,0.021141,{},config defaults
EXP-F1,M5,binary,0,4,r0f4,2597,643,138,0.8709175738724728,0.8848625357824427,0.9083969465648855,0.861328125,0.6263157894736842,0.7414330218068536,0.6794857597874479,0.9462666984732825,0.7502255817203937,119.0,71.0,441.0,12.0,643.0,131.0,512.0,0.18886627019421418,0.03815188915064025,33.692833,0.017132,{},config defaults
