exp_id,model_id,task,repeat,fold,fold_label,n_train,n_test,n_features,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,mcc,roc_auc,pr_auc,tp,fp,tn,fn,support,n_positive,n_negative,brier,ece,fit_seconds,predict_seconds,params,note
EXP-F1,M1,binary,4,3,r4f3,2589,651,63,0.8387096774193549,0.8462962962962963,0.8592592592592593,0.8333333333333334,0.5742574257425742,0.6884272997032641,0.6069748859959876,0.9143267298306058,0.676636162980901,116.0,86.0,430.0,19.0,651.0,135.0,516.0,0.2393053071121888,0.04492414883604335,0.095043,0.006271,{},config defaults
EXP-F1,M1,binary,4,4,r4f4,2597,643,63,0.8133748055987559,0.7976055582061068,0.7709923664122137,0.82421875,0.5287958115183246,0.6273291925465838,0.5246331887463789,0.8860329198473283,0.6441957245845904,101.0,90.0,422.0,30.0,643.0,131.0,512.0,0.2653332738794929,0.055556468563460304,0.09559,0.004038,{},config defaults
EXP-F1,M3,binary,0,0,r0f0,2593,647,63,0.8268933539412674,0.7757649308620183,0.6893939393939394,0.8621359223300971,0.5617283950617284,0.6190476190476191,0.5130163839266325,0.8777875845837011,0.5710430197667961,91.0,71.0,444.0,41.0,647.0,132.0,515.0,0.23560070592463034,0.03854452780578094,0.716075,0.51266,{},config defaults
EXP-F1,M3,binary,0,1,r0f1,2589,651,63,0.901689708141321,0.8220069863448713,0.6865671641791045,0.9574468085106383,0.8070175438596491,0.7419354838709677,0.6850990924906434,0.9372239383354023,0.8192522960169493,92.0,22.0,495.0,42.0,651.0,134.0,517.0,0.15693557921338516,0.052194269614949745,0.782586,0.537351,{},config defaults
EXP-F1,M3,binary,0,2,r0f2,2596,644,63,0.8695652173913043,0.7333898784280464,0.5038167938931297,0.9629629629629629,0.7764705882352941,0.6111111111111112,0.5551252439484974,0.9260300879425025,0.7566735580898886,66.0,19.0,494.0,65.0,644.0,131.0,513.0,0.17648987961165147,0.02954213553044746,0.780902,0.724086,{},config defaults
EXP-F1,M3,binary,0,3,r0f3,2585,655,63,0.9022900763358779,0.8254798072316321,0.6934306569343066,0.9575289575289575,0.811965811965812,0.7480314960629921,0.6911863304135647,0.9351943184059972,0.8181875333720394,95.0,22.0,496.0,42.0,655.0,137.0,518.0,0.16675981570146575,0.0822347235161579,0.969619,0.568935,{},config defaults
EXP-F1,M3,binary,0,4,r0f4,2597,643,63,0.8911353032659409,0.8748359971374046,0.8473282442748091,0.90234375,0.6894409937888198,0.7602739726027398,0.6969561557188009,0.9415106154580153,0.6966893626450493,111.0,50.0,462.0,20.0,643.0,131.0,512.0,0.17350869403646063,0.0639265996196208,0.831731,0.56361,{},config defaults
EXP-F1,M3,binary,1,0,r1f0,2593,647,63,0.8160741885625966,0.7436157693439247,0.6212121212121212,0.8660194174757282,0.543046357615894,0.5795053003533569,0.4641909411772348,0.8685054427772875,0.5662428224986688,82.0,69.0,446.0,50.0,647.0,132.0,515.0,0.24702600264787125,0.04061185046169792,0.761256,0.523016,{},config defaults
EXP-F1,M3,binary,1,1,r1f1,2585,655,63,0.8793893129770992,0.7990904454267256,0.6617647058823529,0.9364161849710982,0.7317073170731707,0.694980694980695,0.6212655848468257,0.931755071970985,0.7508486670805923,90.0,33.0,486.0,46.0,655.0,136.0,519.0,0.1730970811233293,0.04085808425193892,1.057351,0.747393,{},config defaults
EXP-F1,M3,binary,1,2,r1f2,2596,644,63,0.9177018633540373,0.834657678972665,0.6946564885496184,0.9746588693957114,0.875,0.774468085106383,0.7321693948799047,0.9495409431126586,0.8737622171412712,91.0,13.0,500.0,40.0,644.0,131.0,513.0,0.1390587646248531,0.05793147505404372,0.919651,0.556997,{},config defaults
EXP-F1,M3,binary,1,3,r1f3,2589,651,63,0.8771121351766513,0.7966838931955211,0.6592592592592592,0.9341085271317829,0.7235772357723578,0.689922480620155,0.6145343781182018,0.9256818834338214,0.6931526160796727,89.0,34.0,482.0,46.0,651.0,135.0,516.0,0.17698196772066968,0.030738379412675633,0.913865,0.794339,{},config defaults
EXP-F1,M3,binary,1,4,r1f4,2597,643,63,0.9160186625194401,0.8819403029580153,0.8244274809160306,0.939453125,0.7769784172661871,0.8,0.7474350228210077,0.9497107585877863,0.7820483566438984,108.0,31.0,481.0,23.0,643.0,131.0,512.0,0.15549686900283705,0.08712364966751765,1.081442,0.97643,{},config defaults
EXP-F1,M3,binary,2,0,r2f0,2596,644,63,0.8338509316770186,0.7479204797404877,0.6030534351145038,0.8927875243664717,0.5895522388059702,0.5962264150943396,0.49169890647647263,0.8706902965641414,0.575244225557033,79.0,55.0,458.0,52.0,644.0,131.0,513.0,0.23723478826623032,0.039959738918246425,0.851544,0.600898,{},config defaults
EXP-F1,M3,binary,2,1,r2f1,2589,651,63,0.8725038402457758,0.8036317445653742,0.6865671641791045,0.9206963249516441,0.6917293233082706,0.6891385767790262,0.6089535139946576,0.9379889719680129,0.7873767732934549,92.0,41.0,476.0,42.0,651.0,134.0,517.0,0.16841799432426824,0.05595231035452229,1.07675,0.793928,{},config defaults
EXP-F1,M3,binary,2,2,r2f2,2585,655,63,0.8961832061068702,0.8162500352281374,0.6788321167883211,0.9536679536679536,0.7948717948717948,0.7322834645669292,0.6715860599823202,0.9399994363498012,0.8194879773642374,93.0,24.0,494.0,44.0,655.0,137.0,518.0,0.15670200958642144,0.06237152134732617,1.1642,0.815965,{},config defaults
EXP-F1,M3,binary,2,3,r2f3,2597,643,63,0.8989113530326595,0.8541567270992366,0.7786259541984732,0.9296875,0.7391304347826086,0.758364312267658,0.6948817203534745,0.9459536020992366,0.7375175254713465,102.0,36.0,476.0,29.0,643.0,131.0,512.0,0.16118011883426145,0.06625364889488529,0.976185,0.700522,{},config defaults
EXP-F1,M3,binary,2,4,r2f4,2593,647,63,0.8964451313755796,0.8166372462488967,0.6818181818181818,0.9514563106796117,0.782608695652174,0.728744939271255,0.6675408376216485,0.9277434539570462,0.7079751940284182,90.0,25.0,490.0,42.0,647.0,132.0,515.0,0.16822513797061941,0.038411272547750654,1.055514,0.598077,{},config defaults
EXP-F1,M3,binary,3,0,r3f0,2596,644,63,0.8260869565217391,0.7430471853935092,0.6030534351145038,0.8830409356725146,0.5683453237410072,0.5851851851851851,0.4756218884673237,0.8780560391649181,0.5899704477774601,79.0,60.0,453.0,52.0,644.0,131.0,513.0,0.23224516155614458,0.03685288063422211,0.733914,1.005016,{},config defaults
EXP-F1,M3,binary,3,1,r3f1,2593,647,63,0.884080370942813,0.8229552809649897,0.7196969696969697,0.9262135922330097,0.7142857142857143,0.7169811320754716,0.6441033921014233,0.9338776110620771,0.719460208792606,95.0,38.0,477.0,37.0,647.0,132.0,515.0,0.16568157057329938,0.02960868225067103,0.822511,0.544892,{},config defaults
EXP-F1,M3,binary,3,2,r3f2,2585,655,63,0.9007633587786259,0.8559871925648872,0.7794117647058824,0.9325626204238922,0.75177304964539,0.7653429602888087,0.7026295108919672,0.9469284823756092,0.8070214916935742,106.0,35.0,484.0,30.0,655.0,136.0,519.0,0.1613102964367871,0.07569397392242999,1.043042,0.545148,{},config defaults
EXP-F1,M3,binary,3,3,r3f3,2589,651,63,0.9032258064516129,0.843238587424634,0.7407407407407407,0.9457364341085271,0.78125,0.7604562737642585,0.7002643341955629,0.9364053976457078,0.7731542933701473,100.0,28.0,488.0,35.0,651.0,135.0,516.0,0.16116288120373168,0.0655578527984934,0.902372,0.998553,{},config defaults
EXP-F1,M3,binary,3,4,r3f4,2597,643,63,0.8926905132192846,0.8104872375954199,0.6717557251908397,0.94921875,0.7719298245614035,0.7183673469387755,0.6548836015789836,0.9257216125954199,0.7602733479706916,88.0,26.0,486.0,43.0,643.0,131.0,512.0,0.17485661846379896,0.05609422299100189,1.026792,0.729561,{},config defaults
EXP-F1,M3,binary,4,0,r4f0,2585,655,63,0.8305343511450382,0.7791142468548113,0.6911764705882353,0.8670520231213873,0.5766871165644172,0.6287625418060201,0.5237074837344404,0.8990706109033209,0.6475916277177499,94.0,69.0,450.0,42.0,655.0,136.0,519.0,0.2212793612141892,0.03983552215736424,1.029578,0.719313,{},config defaults
EXP-F1,M3,binary,4,1,r4f1,2596,644,63,0.8913043478260869,0.8010356680505335,0.648854961832061,0.9532163742690059,0.7798165137614679,0.7083333333333334,0.6463267665192158,0.943320982694225,0.8072036943991491,85.0,24.0,489.0,46.0,644.0,131.0,513.0,0.15770027619947818,0.046778818827375626,1.064443,0.943345,{},config defaults
EXP-F1,M3,binary,4,2,r4f2,2593,647,63,0.8964451313755796,0.8166372462488967,0.6818181818181818,0.9514563106796117,0.782608695652174,0.728744939271255,0.6675408376216485,0.9355104442483082,0.7786271713950041,90.0,25.0,490.0,42.0,647.0,132.0,515.0,0.16264881339424814,0.0474327017686976,0.947948,0.663599,{},config defaults
EXP-F1,M3,binary,4,3,r4f3,2589,651,63,0.901689708141321,0.8450043066322136,0.7481481481481481,0.9418604651162791,0.7709923664122137,0.7593984962406015,0.6977645919614898,0.936032156187195,0.7246343218370999,101.0,30.0,486.0,34.0,651.0,135.0,516.0,0.170089699186353,0.07155401976147534,1.041844,0.664367,{},config defaults
EXP-F1,M3,binary,4,4,r4f4,2597,643,63,0.8693623639191291,0.79299856870229,0.6641221374045801,0.921875,0.6850393700787402,0.6744186046511628,0.5928426112593463,0.9066674618320612,0.6657165328805056,87.0,40.0,472.0,44.0,643.0,131.0,512.0,0.19271748993451737,0.026515946461711414,0.969446,0.884724,{},config defaults
EXP-F1,M4,binary,0,0,r0f0,2593,647,63,0.8500772797527048,0.8072300676669608,0.7348484848484849,0.8796116504854369,0.610062893081761,0.6666666666666666,0.5751429744765348,0.9056560753162695,0.6713189104037606,97.0,62.0,453.0,35.0,647.0,132.0,515.0,0.22524029675425042,0.04321792890262744,4.782436,0.647261,{},config defaults
EXP-F1,M4,binary,0,1,r0f1,2589,651,63,0.8986175115207373,0.8283654262536447,0.7089552238805971,0.9477756286266924,0.7786885245901639,0.7421875,0.6804204202224281,0.9407387626663587,0.8271003966147291,95.0,27.0,490.0,39.0,651.0,134.0,517.0,0.16114293087557605,0.0685529953917051,4.821438,0.598143,{},config defaults
EXP-F1,M4,binary,0,2,r0f2,2596,644,63,0.8913043478260869,0.778298587860661,0.5877862595419847,0.9688109161793372,0.8279569892473119,0.6875,0.6374087999837041,0.9424876865616119,0.8162516989254102,77.0,16.0,497.0,54.0,644.0,131.0,513.0,0.15839233540372671,0.04810869565217387,4.600808,0.673015,{},config defaults
EXP-F1,M4,binary,0,3,r0f3,2585,655,63,0.8946564885496183,0.8340754727616042,0.7299270072992701,0.9382239382239382,0.7575757575757576,0.7434944237918215,0.6774261242292704,0.9270425274074908,0.8155664007682284,100.0,32.0,486.0,37.0,655.0,137.0,518.0,0.18372880610687023,0.08938015267175567,4.326555,0.452562,{},config defaults
EXP-F1,M4,binary,0,4,r0f4,2597,643,63,0.9020217729393468,0.8901926288167938,0.8702290076335878,0.91015625,0.7125,0.7835051546391752,0.7270196146751314,0.9481900047709925,0.8005461638729346,114.0,46.0,466.0,17.0,643.0,131.0,512.0,0.1726819906687403,0.05836080870917573,4.586601,0.502838,{},config defaults
EXP-F1,M4,binary,1,0,r1f0,2593,647,63,0.8438948995363215,0.7779935275080906,0.6666666666666666,0.8893203883495145,0.6068965517241379,0.6353790613718412,0.5373031671073519,0.8869299794057076,0.6358272333362496,88.0,57.0,458.0,44.0,647.0,132.0,515.0,0.24441454095826895,0.043987635239567204,4.815123,0.457457,{},config defaults
EXP-F1,M4,binary,1,1,r1f1,2585,655,63,0.8854961832061069,0.8137963277796667,0.6911764705882353,0.9364161849710982,0.7401574803149606,0.714828897338403,0.64389071708413,0.9457029921795308,0.8126415066433128,94.0,33.0,486.0,42.0,655.0,136.0,519.0,0.16500045190839696,0.06123969465648857,5.133495,0.4434,{},config defaults
EXP-F1,M4,binary,1,2,r1f2,2596,644,63,0.9208074534161491,0.8508176718301266,0.732824427480916,0.9688109161793372,0.8571428571428571,0.7901234567901234,0.7451452899668035,0.9680297010550124,0.9043623382894719,96.0,16.0,497.0,35.0,644.0,131.0,513.0,0.12779514285714286,0.07307142857142855,5.014356,0.504037,{},config defaults
EXP-F1,M4,binary,1,3,r1f3,2589,651,63,0.8924731182795699,0.8227820844099913,0.7037037037037037,0.9418604651162791,0.76,0.7307692307692307,0.6644820810778349,0.9262704565030146,0.7500928040976567,95.0,30.0,486.0,40.0,651.0,135.0,516.0,0.18127009523809523,0.05640552995391697,4.715953,0.47142,{},config defaults
EXP-F1,M4,binary,1,4,r1f4,2597,643,63,0.9082426127527217,0.8713770276717557,0.8091603053435115,0.93359375,0.7571428571428571,0.7822878228782287,0.7248825574417268,0.9598342080152672,0.8589836831810886,106.0,34.0,478.0,25.0,643.0,131.0,512.0,0.1528335800933126,0.07411197511664078,4.682751,0.45714,{},config defaults
EXP-F1,M4,binary,2,0,r2f0,2596,644,63,0.8416149068322981,0.7755308542773388,0.6641221374045801,0.8869395711500975,0.6,0.6304347826086957,0.5310804209880486,0.8925866404773596,0.6646910195621112,87.0,58.0,455.0,44.0,644.0,131.0,513.0,0.2291048944099379,0.0345341614906832,4.682869,0.741186,{},config defaults
EXP-F1,M4,binary,2,1,r2f1,2589,651,63,0.8970814132104454,0.8356909841508127,0.7313432835820896,0.9400386847195358,0.7596899224806202,0.7452471482889734,0.6809845157883482,0.9432070787262912,0.8050951620300557,98.0,31.0,486.0,36.0,651.0,134.0,517.0,0.16844211367127493,0.06861751152073725,4.632257,0.444989,{},config defaults
EXP-F1,M4,binary,2,2,r2f2,2585,655,63,0.916030534351145,0.86369529070259,0.7737226277372263,0.9536679536679536,0.8153846153846154,0.7940074906367042,0.7417225947103238,0.9580080601978411,0.8587371511275931,106.0,24.0,494.0,31.0,655.0,137.0,518.0,0.15148737709923665,0.08835114503816789,4.830659,0.472807,{},config defaults
EXP-F1,M4,binary,2,3,r2f3,2597,643,63,0.9160186625194401,0.8734196087786259,0.8015267175572519,0.9453125,0.7894736842105263,0.7954545454545454,0.7426545309958307,0.952379532442748,0.8210180870851823,105.0,28.0,484.0,26.0,643.0,131.0,512.0,0.15551894245723175,0.07699844479004662,4.274713,0.572351,{},config defaults
EXP-F1,M4,binary,2,4,r2f4,2593,647,63,0.8995363214837713,0.8354810238305383,0.7272727272727273,0.9436893203883495,0.768,0.7470817120622568,0.6848544428836143,0.9349808767284495,0.7901727895827819,96.0,29.0,486.0,36.0,647.0,132.0,515.0,0.16920893972179288,0.052268933539412685,4.903567,0.666773,{},config defaults
EXP-F1,M4,binary,3,0,r3f0,2596,644,63,0.8493788819875776,0.7804041486243174,0.6641221374045801,0.8966861598440545,0.6214285714285714,0.6420664206642066,0.5473050744171869,0.9008154397869144,0.6674231781222787,87.0,53.0,460.0,44.0,644.0,131.0,513.0,0.22029885714285716,0.04072049689440992,4.637856,0.726287,{},config defaults
EXP-F1,M4,binary,3,1,r3f1,2593,647,63,0.9041731066460588,0.866563695204472,0.803030303030303,0.9300970873786408,0.7464788732394366,0.7737226277372263,0.7138059510524741,0.94238746690203,0.7972002987750756,106.0,36.0,479.0,26.0,647.0,132.0,515.0,0.16574485316846985,0.05397527047913453,4.470538,0.684447,{},config defaults
EXP-F1,M4,binary,3,2,r3f2,2585,655,63,0.9068702290076336,0.8625538365635271,0.7867647058823529,0.9383429672447013,0.7697841726618705,0.7781818181818182,0.7193220661297693,0.9542389210019269,0.8424323693523721,107.0,32.0,487.0,29.0,655.0,136.0,519.0,0.1623557618320611,0.08859847328244279,4.687364,0.53627,{},config defaults
EXP-F1,M4,binary,3,3,r3f3,2589,651,63,0.9124423963133641,0.8490525409130061,0.7407407407407407,0.9573643410852714,0.819672131147541,0.7782101167315175,0.7252784659848533,0.9459445879988515,0.8182194216112632,100.0,22.0,494.0,35.0,651.0,135.0,516.0,0.15861413210445469,0.07222427035330264,4.705726,0.454073,{},config defaults
EXP-F1,M4,binary,3,4,r3f4,2597,643,63,0.8973561430793157,0.8247778506679388,0.7022900763358778,0.947265625,0.773109243697479,0.736,0.6736710788167258,0.9412422471374046,0.8101645797342351,92.0,27.0,485.0,39.0,643.0,131.0,512.0,0.16452240124416798,0.06655676516329703,5.144188,0.53856,{},config defaults
EXP-F1,M4,binary,4,0,r4f0,2585,655,63,0.8488549618320611,0.798814178850731,0.7132352941176471,0.884393063583815,0.6178343949044586,0.6621160409556314,0.5678319592752583,0.9004236087498584,0.6695413075258811,97.0,60.0,459.0,39.0,655.0,136.0,519.0,0.23167799694656488,0.04702900763358771,4.560878,0.428394,{},config defaults
EXP-F1,M4,binary,4,1,r4f1,2596,644,63,0.9239130434782609,0.8755040697587906,0.7938931297709924,0.9571150097465887,0.8253968253968254,0.8093385214007782,0.7620593955195559,0.9632903293007752,0.8728969661267482,104.0,22.0,491.0,27.0,644.0,131.0,513.0,0.14193982608695652,0.08849689440993794,4.781943,0.426591,{},config defaults
EXP-F1,M4,binary,4,2,r4f2,2593,647,63,0.910355486862442,0.8281921153280376,0.6893939393939394,0.9669902912621359,0.8425925925925926,0.7583333333333333,0.7093204134813765,0.953243601059135,0.8439577057649055,91.0,17.0,498.0,41.0,647.0,132.0,515.0,0.15008103863987637,0.06490262751159193,4.678267,0.433088,{},config defaults
EXP-F1,M4,binary,4,3,r4f3,2589,651,63,0.890937019969278,0.8436907838070629,0.762962962962963,0.9244186046511628,0.7253521126760564,0.7436823104693141,0.674817837645976,0.9436692506459949,0.8012686989539867,103.0,39.0,477.0,32.0,651.0,135.0,516.0,0.16804511213517662,0.05800614439324124,4.53688,0.435916,{},config defaults
EXP-F1,M4,binary,4,4,r4f4,2597,643,63,0.880248833592535,0.8111954317748091,0.6946564885496184,0.927734375,0.7109375,0.7027027027027027,0.6278056758338565,0.9211071684160306,0.7506439716658837,91.0,37.0,475.0,40.0,643.0,131.0,512.0,0.18397624883359254,0.046273716951788564,4.706186,0.426877,{},config defaults
EXP-F1,M5,binary,0,0,r0f0,2593,647,63,0.8454404945904173,0.8409385113268608,0.8333333333333334,0.8485436893203884,0.5851063829787234,0.6875,0.6052173490087805,0.9058546631362165,0.6905737666580132,110.0,78.0,437.0,22.0,647.0,132.0,515.0,0.23690281955473647,0.06464344463614927,17.062951,0.015275,{},config defaults
EXP-F1,M5,binary,0,1,r0f1,2589,651,63,0.8740399385560675,0.826712664915269,0.746268656716418,0.90715667311412,0.6756756756756757,0.7092198581560284,0.630345687934808,0.9324460867807962,0.8144454257226138,100.0,48.0,469.0,34.0,651.0,134.0,517.0,0.1711532191293409,0.028280040600311092,15.821866,0.021312,{},config defaults
EXP-F1,M5,binary,0,2,r0f2,2596,644,63,0.8928571428571429,0.8162210020385995,0.6870229007633588,0.9454191033138402,0.7627118644067796,0.7228915662650602,0.6580837407618764,0.9448982932309569,0.8346734936698065,90.0,28.0,485.0,41.0,644.0,131.0,513.0,0.14921857483380008,0.01938134794216214,14.726358,0.010396,{},config defaults
EXP-F1,M5,binary,0,3,r0f3,2585,655,63,0.8580152671755725,0.8189626018093171,0.7518248175182481,0.8861003861003861,0.6358024691358025,0.6889632107023411,0.6013315042102948,0.9205394132401432,0.7834978676235828,103.0,59.0,459.0,34.0,655.0,137.0,518.0,0.191009161160483,0.02661352974633334,15.32154,0.010955,{},config defaults
EXP-F1,M5,binary,0,4,r0f4,2597,643,63,0.8724727838258165,0.8716379413167938,0.8702290076335878,0.873046875,0.6368715083798883,0.7354838709677419,0.6679364805037393,0.9463263358778626,0.7920963934250869,114.0,65.0,447.0,17.0,643.0,131.0,512.0,0.18383924383964523,0.044888074147131085,15.300099,0.009504,{},config defaults
