exp_id,model_id,task,cv,n_folds,n_train_mean,n_train_sd,n_train_n,n_test_mean,n_test_sd,n_test_n,n_features_mean,n_features_sd,n_features_n,accuracy_mean,accuracy_sd,accuracy_n,balanced_accuracy_mean,balanced_accuracy_sd,balanced_accuracy_n,macro_f1_mean,macro_f1_sd,macro_f1_n,weighted_f1_mean,weighted_f1_sd,weighted_f1_n,macro_precision_mean,macro_precision_sd,macro_precision_n,macro_recall_mean,macro_recall_sd,macro_recall_n,support_mean,support_sd,support_n,n_classes_mean,n_classes_sd,n_classes_n,ovr_auc_macro_mean,ovr_auc_macro_sd,ovr_auc_macro_n,precision_normal_mean,precision_normal_sd,precision_normal_n,recall_normal_mean,recall_normal_sd,recall_normal_n,f1_normal_mean,f1_normal_sd,f1_normal_n,support_normal_mean,support_normal_sd,support_normal_n,precision_murmur_mean,precision_murmur_sd,precision_murmur_n,recall_murmur_mean,recall_murmur_sd,recall_murmur_n,f1_murmur_mean,f1_murmur_sd,f1_murmur_n,support_murmur_mean,support_murmur_sd,support_murmur_n,precision_extrastole_mean,precision_extrastole_sd,precision_extrastole_n,recall_extrastole_mean,recall_extrastole_sd,recall_extrastole_n,f1_extrastole_mean,f1_extrastole_sd,f1_extrastole_n,support_extrastole_mean,support_extrastole_sd,support_extrastole_n,brier_mean,brier_sd,brier_n,ece_mean,ece_sd,ece_n,fit_seconds_mean,fit_seconds_sd,fit_seconds_n,predict_seconds_mean,predict_seconds_sd,predict_seconds_n
EXP-B2,M1,pascal_b,grouped_5fold,5,368.8,0.4472135954999579,5,92.2,0.4472135954999579,5,138.0,0.0,5,0.540135577372604,0.03113337730241508,5,0.4794968323586744,0.02003284448269085,5,0.45489944537518523,0.022096094200843804,5,0.580505587130257,0.02840527451541324,5,0.4735117061587649,0.033971007177926296,5,0.4794968323586744,0.02003284448269085,5,92.2,0.4472135954999579,5,3.0,0.0,5,0.6668928751770753,0.034147223911966194,5,0.7675252525252525,0.029897112963199836,5,0.565625,0.0534457230515221,5,0.6501179268853312,0.03775914801903805,5,64.0,0.0,5,0.534521687462864,0.08646205282162628,5,0.5684210526315789,0.09415023063157009,5,0.5450301152627894,0.0628103857096409,5,19.0,0.0,5,0.11848817848817847,0.046678655894955394,5,0.30444444444444446,0.09216196157034541,5,0.16955029397743523,0.061189077041682416,5,9.2,0.4472135954999579,5,0.6964767661791685,0.07987162128820381,5,0.30202247837586677,0.04934810622684527,5,0.0836036,0.012499924911774467,5,0.0028454,9.754639921596285e-05,5
EXP-B2,M3,pascal_b,grouped_5fold,5,368.8,0.4472135954999579,5,92.2,0.4472135954999579,5,138.0,0.0,5,0.6941561477325854,0.0033452162356237755,5,0.3333333333333333,0.0,5,0.2731558604170069,0.0007790753473786523,5,0.5688447142141498,0.0043532064291115944,5,0.23138538257752844,0.0011150720785412585,5,0.3333333333333333,0.0,5,92.2,0.4472135954999579,5,3.0,0.0,5,0.663921197571907,0.03541118188950154,5,0.6941561477325854,0.0033452162356237755,5,1.0,0.0,5,0.8194675812510207,0.002337226042135957,5,64.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,19.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,9.2,0.4472135954999579,5,0.43302884729650043,0.012802444803700068,5,0.04640979643914532,0.048757866191011814,5,0.1677616,0.07788678700074872,5,0.0792474,0.030741979747569936,5
EXP-B2,M4,pascal_b,grouped_5fold,5,368.8,0.4472135954999579,5,92.2,0.4472135954999579,5,138.0,0.0,5,0.700607760635811,0.031763108458521136,5,0.4302083333333333,0.0613479860385464,5,0.4172803977013542,0.060943648387031285,5,0.6532085354527324,0.04363443114663273,5,0.4213220858743246,0.04994312842908358,5,0.4302083333333333,0.0613479860385464,5,92.2,0.4472135954999579,5,3.0,0.0,5,0.6644252250874547,0.03794265867467274,5,0.7445939632506796,0.040054194116031325,5,0.890625,0.03314563036811941,5,0.8099907452740711,0.017779541122018662,5,64.0,0.0,5,0.5193722943722945,0.11669156180907032,5,0.4,0.20247772696496152,5,0.4418504478299915,0.16734858398905467,5,19.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,9.2,0.4472135954999579,5,0.46115535165965404,0.01261501428658855,5,0.14622627395979432,0.02837800169164525,5,1.9406653999999999,0.09716592917684676,5,0.39741639999999995,0.035247916552613424,5
EXP-B2,M5,pascal_b,grouped_5fold,5,368.8,0.4472135954999579,5,92.2,0.4472135954999579,5,138.0,0.0,5,0.7136278634876111,0.02876355721461647,5,0.4477582846003898,0.028582044018247002,5,0.45049464651357496,0.03733874809807954,5,0.673457504647779,0.02751530610070481,5,0.4816505762300417,0.06270627388210348,5,0.4477582846003898,0.028582044018247002,5,92.2,0.4472135954999579,5,3.0,0.0,5,0.6443196333249591,0.04568454886183568,5,0.7462881700265667,0.014678386159059613,5,0.9,0.040745015032516554,5,0.8156036929346719,0.0198547569826338,5,64.0,0.0,5,0.6586635586635586,0.15181410150516247,5,0.42105263157894735,0.064460256389031,5,0.5073088180346244,0.0692530819532096,5,19.0,0.0,5,0.04,0.08944271909999159,5,0.02222222222222222,0.04969039949999532,5,0.02857142857142857,0.06388765649999399,5,9.2,0.4472135954999579,5,0.4740066281140125,0.045663243400840936,5,0.1947586372959907,0.024632344913714195,5,11.714222799999998,0.5318043932812136,5,0.0085158,0.0017260242466431343,5
EXP-B2,M6,pascal_b,grouped_5fold,5,368.8,0.4472135954999579,5,92.2,0.4472135954999579,5,138.0,0.0,5,0.7461664329125759,0.021675950154944515,5,0.4224780701754386,0.03320701100795334,5,0.420604339779589,0.044264868533200614,5,0.6722392934008111,0.031397230902647046,5,0.5504133676021501,0.04294537532408244,5,0.4224780701754386,0.03320701100795334,5,92.2,0.4472135954999579,5,3.0,0.0,5,0.6760514607469157,0.03205261008494847,5,0.7345734361397835,0.014452471382764185,5,0.99375,0.00855816496101822,5,0.844689273519369,0.011808080870342196,5,64.0,0.0,5,0.9166666666666667,0.11785113019775792,5,0.2736842105263158,0.09415023063157009,5,0.41712374581939793,0.121404774408692,5,19.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,9.2,0.4472135954999579,5,0.4194359177621143,0.011987357817039863,5,0.11058294858239304,0.019971345678789457,5,27.1409714,2.103976761544504,5,0.5188957999999999,0.10289719787341149,5
EXP-B2,M7,pascal_b,grouped_5fold,5,368.8,0.4472135954999579,5,92.2,0.4472135954999579,5,138.0,0.0,5,0.7462131837307153,0.02100921377238848,5,0.43728070175438594,0.0395670420744473,5,0.4348215647597451,0.046464824353217526,5,0.6803451887025525,0.03193408637255299,5,0.522842811543222,0.04285950405903129,5,0.43728070175438594,0.0395670420744473,5,92.2,0.4472135954999579,5,3.0,0.0,5,0.6697351349604596,0.0336080201780066,5,0.7435284346296658,0.01955241975165978,5,0.975,0.03045873232752801,5,0.8432477110162162,0.011951073166693861,5,64.0,0.0,5,0.825,0.12638125740085918,5,0.33684210526315794,0.13724636642531893,5,0.461216983263019,0.1315963957524973,5,19.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,9.2,0.4472135954999579,5,0.43194263045814346,0.013410656482156818,5,0.12789095775838896,0.02848198887717525,5,83.11371240000001,2.4947022067359663,5,0.4742078,0.02580553214332153,5
