run,task,model_id,fold_label,quality_group,n_units,n_records_corpus,reported,mean_snr_proxy_db,n_classes_present,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,support,n_classes,ovr_auc_macro,precision_normal,recall_normal,f1_normal,support_normal,precision_murmur,recall_murmur,f1_murmur,support_murmur,precision_extrahls,recall_extrahls,f1_extrahls,support_extrahls,precision_artifact,recall_artifact,f1_artifact,support_artifact
EXP-B1,pascal_a,M6,r1f1,noisy,14,31,False,0.730004142857143,1,1.0,1.0,0.25,1.0,0.25,0.25,14.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.0
EXP-B1,pascal_a,M6,r2f0,clean,42,86,True,28.775591714285717,4,0.6190476190476191,0.5995535714285714,0.6032671629445823,0.6215841506164087,0.609375,0.5995535714285714,42.0,4.0,0.8071962243837244,0.4375,0.5,0.4666666666666667,14.0,0.8666666666666667,0.8125,0.8387096774193549,16.0,0.3333333333333333,0.2857142857142857,0.3076923076923077,7.0,0.8,0.8,0.8,5.0
EXP-B1,pascal_a,M6,r2f0,low_quality_other,5,7,False,18.3572156,3,0.2,0.3333333333333333,0.125,0.1,0.08333333333333333,0.25,5.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.3333333333333333,1.0,0.5,1.0
EXP-B1,pascal_a,M6,r2f0,noisy,15,31,False,1.5469073999999996,2,0.9333333333333333,0.5,0.2413793103448276,0.9011494252873563,0.23333333333333334,0.25,15.0,4.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,1.0,0.9655172413793104,14.0
EXP-B1,pascal_a,M6,r2f1,clean,44,86,True,30.087561068181813,4,0.5909090909090909,0.5808823529411764,0.5604013104013104,0.5596009232372868,0.5426470588235294,0.5808823529411764,44.0,4.0,0.8523082891189508,0.47058823529411764,0.5,0.48484848484848486,16.0,0.7,0.8235294117647058,0.7567567567567568,17.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,4.0
EXP-B1,pascal_a,M6,r2f1,low_quality_other,2,7,False,22.2609425,1,0.5,0.5,0.16666666666666666,0.6666666666666666,0.25,0.125,2.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,2.0,0.0,0.0,0.0,0.0
EXP-B1,pascal_a,M6,r2f1,noisy,16,31,False,-1.9670824375000002,1,0.9375,0.9375,0.24193548387096775,0.967741935483871,0.25,0.234375,16.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9375,0.967741935483871,16.0
EXP-B1,pascal_a,M6,r3f0,clean,43,86,True,32.44826395348837,4,0.6046511627906976,0.6183035714285714,0.5868985068985069,0.5688364181387437,0.5778138528138529,0.6183035714285714,43.0,4.0,0.8550669357781426,0.36363636363636365,0.2857142857142857,0.32,14.0,0.7142857142857143,0.9375,0.8108108108108109,16.0,0.4,0.25,0.3076923076923077,8.0,0.8333333333333334,1.0,0.9090909090909091,5.0
EXP-B1,pascal_a,M6,r3f0,low_quality_other,4,7,False,19.062804,3,0.75,0.6666666666666666,0.45,0.65,0.41666666666666663,0.5,4.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.8,2.0,1.0,1.0,1.0,1.0
EXP-B1,pascal_a,M6,r3f0,noisy,15,31,False,-2.431633666666666,2,0.8666666666666667,0.4642857142857143,0.23214285714285715,0.8666666666666667,0.23214285714285715,0.23214285714285715,15.0,4.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.0
EXP-B1,pascal_a,M6,r3f1,clean,43,86,True,26.445399744186048,4,0.5116279069767442,0.5523897058823529,0.5325119474313023,0.5300102803478648,0.5511363636363635,0.5523897058823529,43.0,4.0,0.7713070819688467,0.45454545454545453,0.3125,0.37037037037037035,16.0,0.7857142857142857,0.6470588235294118,0.7096774193548387,17.0,0.21428571428571427,0.5,0.3,6.0,0.75,0.75,0.75,4.0
EXP-B1,pascal_a,M6,r3f1,low_quality_other,3,7,False,20.018915666666665,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
EXP-B1,pascal_a,M6,r3f1,noisy,16,31,False,1.7627998124999997,1,1.0,1.0,0.25,1.0,0.25,0.25,16.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16.0
EXP-B1,pascal_a,M6,r4f0,clean,43,86,True,30.324076790697678,4,0.627906976744186,0.6056547619047619,0.6104728604728604,0.6310743520045846,0.6225490196078431,0.6056547619047619,43.0,4.0,0.8531487922651716,0.4166666666666667,0.35714285714285715,0.38461538461538464,14.0,0.8235294117647058,0.875,0.8484848484848485,16.0,0.25,0.3333333333333333,0.2857142857142857,6.0,1.0,0.8571428571428571,0.9230769230769231,7.0
EXP-B1,pascal_a,M6,r4f0,low_quality_other,5,7,False,20.4947452,2,0.2,0.125,0.1,0.32,0.25,0.0625,5.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.4,4.0,0.0,0.0,0.0,0.0
EXP-B1,pascal_a,M6,r4f0,noisy,14,31,False,0.9529216428571429,2,0.8571428571428571,0.46153846153846156,0.23076923076923078,0.8571428571428571,0.23076923076923078,0.23076923076923078,14.0,4.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,13.0
EXP-B1,pascal_a,M6,r4f1,clean,43,86,True,28.569586906976742,4,0.4883720930232558,0.5376838235294118,0.4487179487179487,0.466308884913536,0.4151337792642141,0.5376838235294118,43.0,4.0,0.8040490555196438,0.391304347826087,0.5625,0.46153846153846156,16.0,0.7692307692307693,0.5882352941176471,0.6666666666666666,17.0,0.0,0.0,0.0,8.0,0.5,1.0,0.6666666666666666,2.0
EXP-B1,pascal_a,M6,r4f1,low_quality_other,2,7,False,16.9171185,2,0.5,0.5,0.25,0.5,0.25,0.25,2.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
EXP-B1,pascal_a,M6,r4f1,noisy,17,31,False,-1.271212411764706,1,1.0,1.0,0.25,1.0,0.25,0.25,17.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,17.0
EXP-B1,pascal_a,M7,r0f0,clean,41,86,True,32.149809097560976,4,0.6829268292682927,0.7125,0.6726671178284083,0.6726278704248808,0.6631740196078431,0.7125,41.0,4.0,0.8549533799533799,0.5625,0.6,0.5806451612903226,15.0,0.8235294117647058,0.875,0.8484848484848485,16.0,0.6,0.375,0.46153846153846156,8.0,0.6666666666666666,1.0,0.8,2.0
EXP-B1,pascal_a,M7,r0f0,low_quality_other,3,7,False,19.919568666666667,2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
EXP-B1,pascal_a,M7,r0f0,noisy,18,31,False,1.7072776111111112,1,0.9444444444444444,0.9444444444444444,0.24285714285714285,0.9714285714285713,0.25,0.2361111111111111,18.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9444444444444444,0.9714285714285714,18.0
EXP-B1,pascal_a,M7,r0f1,clean,45,86,True,26.98411924444444,4,0.6,0.6887955182072829,0.5838235294117647,0.5590662931839402,0.7281746031746033,0.6887955182072829,45.0,4.0,0.834640711885294,1.0,0.13333333333333333,0.23529411764705882,15.0,0.7222222222222222,0.7647058823529411,0.7428571428571429,17.0,0.3333333333333333,1.0,0.5,6.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,7.0
EXP-B1,pascal_a,M7,r0f1,low_quality_other,4,7,False,19.13731425,2,1.0,1.0,0.5,1.0,0.5,0.5,4.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0
EXP-B1,pascal_a,M7,r0f1,noisy,13,31,False,-3.00005423076923,2,0.9230769230769231,0.5,0.24,0.8861538461538461,0.23076923076923078,0.25,13.0,4.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,1.0,0.96,12.0
EXP-B1,pascal_a,M7,r1f0,clean,40,86,True,32.32250524999999,4,0.625,0.703125,0.6416101924640825,0.6203578205475739,0.6200757575757576,0.703125,40.0,4.0,0.8503335320614732,0.5,0.3333333333333333,0.4,15.0,0.8666666666666667,0.8125,0.8387096774193549,16.0,0.36363636363636365,0.6666666666666666,0.47058823529411764,6.0,0.75,1.0,0.8571428571428571,3.0
EXP-B1,pascal_a,M7,r1f0,low_quality_other,5,7,False,18.7185886,3,0.8,0.6666666666666666,0.4642857142857143,0.7142857142857142,0.4375,0.5,5.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1.0,0.8571428571428571,3.0,1.0,1.0,1.0,1.0
EXP-B1,pascal_a,M7,r1f0,noisy,17,31,False,-1.0876332941176472,2,0.8823529411764706,0.46875,0.234375,0.8823529411764706,0.234375,0.234375,17.0,4.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.9375,16.0
EXP-B1,pascal_a,M7,r1f1,clean,46,86,True,26.946246282608694,4,0.5434782608695652,0.5327205882352941,0.5437905844155844,0.5395009881422925,0.5612745098039216,0.5327205882352941,46.0,4.0,0.8057110526430583,0.4117647058823529,0.4666666666666667,0.4375,15.0,0.6666666666666666,0.7058823529411765,0.6857142857142857,17.0,0.16666666666666666,0.125,0.14285714285714285,8.0,1.0,0.8333333333333334,0.9090909090909091,6.0
EXP-B1,pascal_a,M7,r1f1,low_quality_other,2,7,False,21.357509999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
EXP-B1,pascal_a,M7,r1f1,noisy,14,31,False,0.730004142857143,1,1.0,1.0,0.25,1.0,0.25,0.25,14.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.0
EXP-B1,pascal_a,M7,r2f0,clean,42,86,True,28.775591714285717,4,0.5476190476190477,0.5303571428571429,0.531989247311828,0.546979006656426,0.5382352941176471,0.5303571428571429,42.0,4.0,0.8122960774746488,0.35294117647058826,0.42857142857142855,0.3870967741935484,14.0,0.8,0.75,0.7741935483870968,16.0,0.2,0.14285714285714285,0.16666666666666666,7.0,0.8,0.8,0.8,5.0
EXP-B1,pascal_a,M7,r2f0,low_quality_other,5,7,False,18.3572156,3,0.4,0.4444444444444444,0.375,0.5,0.5,0.3333333333333333,5.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.5,3.0,1.0,1.0,1.0,1.0
EXP-B1,pascal_a,M7,r2f0,noisy,15,31,False,1.5469073999999996,2,0.9333333333333333,0.5,0.2413793103448276,0.9011494252873563,0.23333333333333334,0.25,15.0,4.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,1.0,0.9655172413793104,14.0
EXP-B1,pascal_a,M7,r2f1,clean,44,86,True,30.087561068181813,4,0.5681818181818182,0.5652573529411764,0.5008771929824561,0.5271132376395534,0.45833333333333326,0.5652573529411764,44.0,4.0,0.8621449048838755,0.5,0.4375,0.4666666666666667,16.0,0.6666666666666666,0.8235294117647058,0.7368421052631579,17.0,0.0,0.0,0.0,7.0,0.6666666666666666,1.0,0.8,4.0
EXP-B1,pascal_a,M7,r2f1,low_quality_other,2,7,False,22.2609425,1,0.5,0.5,0.16666666666666666,0.6666666666666666,0.25,0.125,2.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,2.0,0.0,0.0,0.0,0.0
EXP-B1,pascal_a,M7,r2f1,noisy,16,31,False,-1.9670824375000002,1,1.0,1.0,0.25,1.0,0.25,0.25,16.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16.0
EXP-B1,pascal_a,M7,r3f0,clean,43,86,True,32.44826395348837,4,0.6046511627906976,0.6183035714285714,0.5868985068985069,0.5688364181387437,0.5778138528138529,0.6183035714285714,43.0,4.0,0.8603147295921798,0.36363636363636365,0.2857142857142857,0.32,14.0,0.7142857142857143,0.9375,0.8108108108108109,16.0,0.4,0.25,0.3076923076923077,8.0,0.8333333333333334,1.0,0.9090909090909091,5.0
EXP-B1,pascal_a,M7,r3f0,low_quality_other,4,7,False,19.062804,3,0.75,0.6666666666666666,0.5,0.75,0.5,0.5,4.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
EXP-B1,pascal_a,M7,r3f0,noisy,15,31,False,-2.431633666666666,2,0.8666666666666667,0.4642857142857143,0.23214285714285715,0.8666666666666667,0.23214285714285715,0.23214285714285715,15.0,4.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.0
EXP-B1,pascal_a,M7,r3f1,clean,43,86,True,26.445399744186048,4,0.5348837209302325,0.5940563725490196,0.5578962703962704,0.5535425814495581,0.5865384615384616,0.5940563725490196,43.0,4.0,0.7773693518178812,0.5,0.3125,0.38461538461538464,16.0,0.8461538461538461,0.6470588235294118,0.7333333333333333,17.0,0.25,0.6666666666666666,0.36363636363636365,6.0,0.75,0.75,0.75,4.0
EXP-B1,pascal_a,M7,r3f1,low_quality_other,3,7,False,20.018915666666665,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
EXP-B1,pascal_a,M7,r3f1,noisy,16,31,False,1.7627998124999997,1,1.0,1.0,0.25,1.0,0.25,0.25,16.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16.0
EXP-B1,pascal_a,M7,r4f0,clean,43,86,True,30.324076790697678,4,0.627906976744186,0.5796130952380952,0.585972850678733,0.6252762285594023,0.5982142857142857,0.5796130952380952,43.0,4.0,0.8369558752101856,0.4166666666666667,0.35714285714285715,0.38461538461538464,14.0,0.8333333333333334,0.9375,0.8823529411764706,16.0,0.14285714285714285,0.16666666666666666,0.15384615384615385,6.0,1.0,0.8571428571428571,0.9230769230769231,7.0
EXP-B1,pascal_a,M7,r4f0,low_quality_other,5,7,False,20.4947452,2,0.2,0.125,0.1,0.32,0.25,0.0625,5.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.4,4.0,0.0,0.0,0.0,0.0
EXP-B1,pascal_a,M7,r4f0,noisy,14,31,False,0.9529216428571429,2,0.8571428571428571,0.46153846153846156,0.23076923076923078,0.8571428571428571,0.23076923076923078,0.23076923076923078,14.0,4.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,13.0
EXP-B1,pascal_a,M7,r4f1,clean,43,86,True,28.569586906976742,4,0.6046511627906976,0.6130514705882353,0.5379953379953379,0.5585948934786145,0.48935688405797095,0.6130514705882353,43.0,4.0,0.8098595100433337,0.4782608695652174,0.6875,0.5641025641025641,16.0,0.8125,0.7647058823529411,0.7878787878787878,17.0,0.0,0.0,0.0,8.0,0.6666666666666666,1.0,0.8,2.0
EXP-B1,pascal_a,M7,r4f1,low_quality_other,2,7,False,16.9171185,2,0.5,0.5,0.25,0.5,0.25,0.25,2.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
EXP-B1,pascal_a,M7,r4f1,noisy,17,31,False,-1.271212411764706,1,1.0,1.0,0.25,1.0,0.25,0.25,17.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,17.0
