exp_id,model_id,task,repeat,fold,fold_label,n_train,n_test,n_features,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,mcc,roc_auc,pr_auc,tp,fp,tn,fn,support,n_positive,n_negative,brier,ece,fit_seconds,predict_seconds,params,note
EXP-F1,M1,binary,2,0,r2f0,2596,644,39,0.7531055900621118,0.7682915941252623,0.7938931297709924,0.7426900584795322,0.4406779661016949,0.5667574931880109,0.4482758151709744,0.8594854396381114,0.6458112292103843,104.0,132.0,381.0,27.0,644.0,131.0,513.0,0.3166387105149461,0.06912858590452256,0.033488,0.004295,{},config defaults
EXP-F1,M1,binary,2,1,r2f1,2589,651,39,0.7803379416282642,0.7815395940991368,0.7835820895522388,0.7794970986460348,0.4794520547945205,0.5949008498583569,0.48184040556785007,0.8729611131961085,0.6225913485953353,105.0,114.0,403.0,29.0,651.0,134.0,517.0,0.30450461889159225,0.06476228183623861,0.039079,0.005909,{},config defaults
EXP-F1,M1,binary,2,2,r2f2,2585,655,39,0.8274809160305343,0.8265014232167517,0.8248175182481752,0.8281853281853282,0.5594059405940595,0.6666666666666666,0.5750630350015917,0.9109432686075022,0.6917097632707825,113.0,89.0,429.0,24.0,655.0,137.0,518.0,0.23446956664234245,0.041584953695315334,0.036202,0.003415,{},config defaults
EXP-F1,M1,binary,2,3,r2f3,2597,643,39,0.8009331259720062,0.8210356035305344,0.8549618320610687,0.787109375,0.5067873303167421,0.6363636363636364,0.5445044844851746,0.8811128339694656,0.6087878498983329,112.0,109.0,403.0,19.0,643.0,131.0,512.0,0.28810017468404714,0.026119085000190133,0.0372,0.003176,{},config defaults
EXP-F1,M1,binary,2,4,r2f4,2593,647,39,0.8284389489953632,0.8443439246837305,0.8712121212121212,0.8174757281553398,0.5502392344497608,0.6744868035190615,0.5934755102899304,0.8937187408061195,0.6578811441662218,115.0,94.0,421.0,17.0,647.0,132.0,515.0,0.2723381439328977,0.05321788059987417,0.038374,0.00335,{},config defaults
EXP-F1,M1,binary,3,0,r3f0,2596,644,39,0.7934782608695652,0.8021591298007529,0.816793893129771,0.7875243664717348,0.49537037037037035,0.6167146974063401,0.5152420352310905,0.8731306638096513,0.6395312108812143,107.0,109.0,404.0,24.0,644.0,131.0,513.0,0.2994945515136236,0.03398480315075511,0.043195,0.00417,{},config defaults
EXP-F1,M1,binary,3,1,r3f1,2593,647,39,0.8284389489953632,0.8189908796704912,0.803030303030303,0.8349514563106796,0.5549738219895288,0.6563467492260062,0.5636373145881918,0.9014121800529568,0.6944655476309601,106.0,85.0,430.0,26.0,647.0,132.0,515.0,0.2402613068820391,0.027725339198016064,0.039737,0.005517,{},config defaults
EXP-F1,M1,binary,3,2,r3f2,2585,655,39,0.7755725190839695,0.8149722316672334,0.8823529411764706,0.7475915221579962,0.47808764940239046,0.6201550387596899,0.5255667152246448,0.8867023688087953,0.6392280239516025,120.0,131.0,388.0,16.0,655.0,136.0,519.0,0.3101287744973732,0.04747172579923828,0.035405,0.003313,{},config defaults
EXP-F1,M1,binary,3,3,r3f3,2589,651,39,0.7649769585253456,0.7614987080103359,0.7555555555555555,0.7674418604651163,0.4594594594594595,0.5714285714285714,0.44728686499876485,0.8700258397932816,0.5678825246606479,102.0,120.0,396.0,33.0,651.0,135.0,516.0,0.3003396397669857,0.07375343412960249,0.038197,0.003229,{},config defaults
EXP-F1,M1,binary,3,4,r3f4,2597,643,39,0.8149300155520995,0.8099430462786259,0.8015267175572519,0.818359375,0.5303030303030303,0.6382978723404256,0.5408413903271547,0.8950530772900763,0.6981159075211752,105.0,93.0,419.0,26.0,643.0,131.0,512.0,0.25410612373715186,0.017882623594601105,0.038286,0.003282,{},config defaults
EXP-F1,M1,binary,4,0,r4f0,2585,655,39,0.7618320610687023,0.7954493936302844,0.8529411764705882,0.7379576107899807,0.4603174603174603,0.5979381443298969,0.49262158621734453,0.8650544032641958,0.6473217531353602,116.0,136.0,383.0,20.0,655.0,136.0,519.0,0.3313364692139686,0.05785984619028825,0.040875,0.008116,{},config defaults
EXP-F1,M1,binary,4,1,r4f1,2596,644,39,0.843167701863354,0.8589274288350223,0.8854961832061069,0.8323586744639376,0.5742574257425742,0.6966966966966966,0.622793619451885,0.9202118953022931,0.7053970467038657,116.0,86.0,427.0,15.0,644.0,131.0,513.0,0.23691527464095707,0.02795626529683197,0.036254,0.005459,{},config defaults
EXP-F1,M1,binary,4,2,r4f2,2593,647,39,0.7727975270479135,0.7924904383642248,0.8257575757575758,0.7592233009708738,0.4678111587982833,0.5972602739726027,0.4910821155582299,0.8962930273609885,0.6973462972764091,109.0,124.0,391.0,23.0,647.0,132.0,515.0,0.2730472357702336,0.06650154190008352,0.035552,0.004782,{},config defaults
EXP-F1,M1,binary,4,3,r4f3,2589,651,39,0.8141321044546851,0.8116494401378123,0.8074074074074075,0.8158914728682171,0.5343137254901961,0.6430678466076696,0.5447775929804425,0.8829600918748205,0.6346333892652911,109.0,95.0,421.0,26.0,651.0,135.0,516.0,0.2761689913881978,0.03614336979797707,0.043817,0.003313,{},config defaults
EXP-F1,M1,binary,4,4,r4f4,2597,643,39,0.7947122861586314,0.7830465768129771,0.7633587786259542,0.802734375,0.4975124378109453,0.6024096385542169,0.4918689041911915,0.8594942748091604,0.5778074194095681,100.0,101.0,411.0,31.0,643.0,131.0,512.0,0.2919294526015591,0.044248966026949006,0.043541,0.005121,{},config defaults
EXP-F1,M3,binary,0,0,r0f0,2593,647,39,0.8330757341576507,0.7627463959988232,0.6439393939393939,0.8815533980582524,0.5821917808219178,0.6115107913669064,0.5065963456129546,0.8744630773756988,0.6467477623474616,85.0,61.0,454.0,47.0,647.0,132.0,515.0,0.22720509261966657,0.022566520113106746,0.701188,0.494496,{},config defaults
EXP-F1,M3,binary,0,1,r0f1,2589,651,39,0.9032258064516129,0.8229741043332659,0.6865671641791045,0.9593810444874274,0.8141592920353983,0.7449392712550608,0.6895488036994043,0.933600854528133,0.7948408306636279,92.0,21.0,496.0,42.0,651.0,134.0,517.0,0.15599475337096172,0.041548364697866325,0.800873,0.643027,{},config defaults
EXP-F1,M3,binary,0,2,r0f2,2596,644,39,0.8742236024844721,0.7306295849887654,0.48854961832061067,0.9727095516569201,0.8205128205128205,0.6124401913875598,0.569093763835063,0.9144383435263306,0.7536167374466943,64.0,14.0,499.0,67.0,644.0,131.0,513.0,0.18113703323050592,0.04342321609090978,0.887707,0.528389,{},config defaults
EXP-F1,M3,binary,0,3,r0f3,2585,655,39,0.8854961832061069,0.8041245103288899,0.6642335766423357,0.944015444015444,0.7583333333333333,0.708171206225681,0.6394978191488645,0.9238649494123947,0.7809927248672177,91.0,29.0,489.0,46.0,655.0,137.0,518.0,0.17848935224550821,0.06553286370144557,0.726265,0.516316,{},config defaults
EXP-F1,M3,binary,0,4,r0f4,2597,643,39,0.8678071539657853,0.8403059398854962,0.7938931297709924,0.88671875,0.6419753086419753,0.7098976109215017,0.631451658267969,0.927734375,0.7035418189745369,104.0,58.0,454.0,27.0,643.0,131.0,512.0,0.1867001117945504,0.042238918345378795,0.720164,0.529769,{},config defaults
EXP-F1,M3,binary,1,0,r1f0,2593,647,39,0.8222565687789799,0.7362312444836716,0.5909090909090909,0.8815533980582524,0.5611510791366906,0.5756457564575646,0.4635735594014296,0.8696675492791998,0.6253412154966294,78.0,61.0,454.0,54.0,647.0,132.0,515.0,0.2368440197169091,0.025901003892942826,0.719658,0.835704,{},config defaults
EXP-F1,M3,binary,1,1,r1f1,2585,655,39,0.8702290076335878,0.77431854244588,0.6102941176470589,0.9383429672447013,0.7217391304347827,0.6613545816733067,0.5849146422227164,0.9111696701802108,0.7186158333929661,83.0,32.0,487.0,53.0,655.0,136.0,519.0,0.1895198782593363,0.032377870237340324,0.744775,0.510778,{},config defaults
EXP-F1,M3,binary,1,2,r1f2,2596,644,39,0.9130434782608695,0.8232072972932756,0.6717557251908397,0.9746588693957114,0.8712871287128713,0.7586206896551724,0.7155580666212061,0.9398985164352781,0.8596885700794605,88.0,13.0,500.0,43.0,644.0,131.0,513.0,0.14831344477598796,0.06261758269966855,0.963078,0.512415,{},config defaults
EXP-F1,M3,binary,1,3,r1f3,2589,651,39,0.8771121351766513,0.7830103359173126,0.6222222222222222,0.9437984496124031,0.7433628318584071,0.6774193548387096,0.6058898371938106,0.9189635371805914,0.698230529345697,84.0,29.0,487.0,51.0,651.0,135.0,516.0,0.18412493873733346,0.022749655791674955,0.792737,0.511371,{},config defaults
EXP-F1,M3,binary,1,4,r1f4,2597,643,39,0.9097978227060654,0.8609926645992366,0.7786259541984732,0.943359375,0.7786259541984732,0.7786259541984732,0.7219853291984732,0.9497554866412214,0.8145321997747967,102.0,29.0,483.0,29.0,643.0,131.0,512.0,0.15788990332469213,0.08680335212797359,0.783443,0.768087,{},config defaults
EXP-F1,M3,binary,2,0,r2f0,2596,644,39,0.8167701863354038,0.7258306920821986,0.5725190839694656,0.8791423001949318,0.5474452554744526,0.5597014925373134,0.44426594950185133,0.8595003199261937,0.6138983882953661,75.0,62.0,451.0,56.0,644.0,131.0,513.0,0.24439475091667417,0.034566734783965755,0.760319,0.665166,{},config defaults
EXP-F1,M3,binary,2,1,r2f1,2589,651,39,0.8863287250384024,0.8068073558705506,0.6716417910447762,0.941972920696325,0.75,0.7086614173228346,0.6398166692962821,0.9322295678281706,0.7731539045334136,90.0,30.0,487.0,44.0,651.0,134.0,517.0,0.16897536990862325,0.048511014353596386,0.741953,0.53913,{},config defaults
EXP-F1,M3,binary,2,2,r2f2,2585,655,39,0.9007633587786259,0.8057238677676634,0.6423357664233577,0.9691119691119691,0.8461538461538461,0.7302904564315352,0.6804434459949547,0.9380689344192994,0.8236399936278986,88.0,16.0,502.0,49.0,655.0,137.0,518.0,0.159445129021504,0.058909650011593484,0.752355,0.541299,{},config defaults
EXP-F1,M3,binary,2,3,r2f3,2597,643,39,0.8833592534992224,0.8216692509541985,0.7175572519083969,0.92578125,0.7121212121212122,0.714828897338403,0.6415237750224412,0.9337577528625953,0.7583221989943474,94.0,38.0,474.0,37.0,643.0,131.0,512.0,0.17243033707802569,0.06861197839606328,0.943679,0.549024,{},config defaults
EXP-F1,M3,binary,2,4,r2f4,2593,647,39,0.8825347758887172,0.7966313621653427,0.6515151515151515,0.941747572815534,0.7413793103448276,0.6935483870967742,0.623248707783882,0.920417769932333,0.7038815448819463,86.0,30.0,485.0,46.0,647.0,132.0,515.0,0.17938723379735047,0.04521093285964786,0.734597,0.690162,{},config defaults
EXP-F1,M3,binary,3,0,r3f0,2596,644,39,0.8198757763975155,0.7249378747972561,0.5648854961832062,0.884990253411306,0.556390977443609,0.5606060606060606,0.44735329770003474,0.8708093388688005,0.6252116494296878,74.0,59.0,454.0,57.0,644.0,131.0,513.0,0.23068985352225485,0.037306079319821064,0.719202,0.48824,{},config defaults
EXP-F1,M3,binary,3,1,r3f1,2593,647,39,0.8871715610510046,0.8051779935275081,0.6666666666666666,0.9436893203883495,0.7521367521367521,0.7068273092369478,0.6390618958086266,0.9361871138570167,0.7521083055806692,88.0,29.0,486.0,44.0,647.0,132.0,515.0,0.1658392771953941,0.03939552706881375,0.932065,0.503063,{},config defaults
EXP-F1,M3,binary,3,2,r3f2,2585,655,39,0.8885496183206106,0.8347146662133061,0.7426470588235294,0.9267822736030829,0.7266187050359713,0.7345454545454545,0.664087980826825,0.9280006800408025,0.7870753450975593,101.0,38.0,481.0,35.0,655.0,136.0,519.0,0.17855659753150366,0.07088189074579064,1.063017,0.50824,{},config defaults
EXP-F1,M3,binary,3,3,r3f3,2589,651,39,0.8924731182795699,0.8227820844099913,0.7037037037037037,0.9418604651162791,0.76,0.7307692307692307,0.6644820810778349,0.9259115704852139,0.7710620344076817,95.0,30.0,486.0,40.0,651.0,135.0,516.0,0.1680931337429968,0.05597838340024611,0.790426,0.534167,{},config defaults
EXP-F1,M3,binary,3,4,r3f4,2597,643,39,0.880248833592535,0.7884735806297709,0.6335877862595419,0.943359375,0.7410714285714286,0.6831275720164609,0.6127035509100317,0.9158963501908397,0.7515379808346067,83.0,29.0,483.0,48.0,643.0,131.0,512.0,0.18229533278004062,0.03737516152746909,0.715204,0.761258,{},config defaults
EXP-F1,M3,binary,4,0,r4f0,2585,655,39,0.8396946564885496,0.7740422758698855,0.6617647058823529,0.8863198458574181,0.6040268456375839,0.631578947368421,0.5303130345278002,0.9051909781253541,0.7302908250225308,90.0,59.0,460.0,46.0,655.0,136.0,519.0,0.20683110504212973,0.051527347111721196,0.729028,0.705063,{},config defaults
EXP-F1,M3,binary,4,1,r4f1,2596,644,39,0.9006211180124224,0.7955150811719716,0.6183206106870229,0.9727095516569201,0.8526315789473684,0.7168141592920354,0.670897232731626,0.9465053643438537,0.8212260907531505,81.0,14.0,499.0,50.0,644.0,131.0,513.0,0.1549802671866411,0.05251590797450522,0.720422,0.514886,{},config defaults
EXP-F1,M3,binary,4,2,r4f2,2593,647,39,0.8825347758887172,0.7938143571638717,0.6439393939393939,0.9436893203883495,0.7456140350877193,0.6910569105691057,0.6215521302709236,0.9303912915563401,0.7892432570835017,85.0,29.0,486.0,47.0,647.0,132.0,515.0,0.17112323641262533,0.036281694743515155,1.006434,0.546028,{},config defaults
EXP-F1,M3,binary,4,3,r4f3,2589,651,39,0.8847926267281107,0.8261412575366064,0.725925925925926,0.9263565891472868,0.7205882352941176,0.7232472324723247,0.6505106385016147,0.9123743898937697,0.7203338922794847,98.0,38.0,478.0,37.0,651.0,135.0,516.0,0.1882819963686897,0.05989022009562353,0.731356,0.519826,{},config defaults
EXP-F1,M3,binary,4,4,r4f4,2597,643,39,0.8600311041990669,0.7644173425572519,0.6030534351145038,0.92578125,0.6752136752136753,0.6370967741935484,0.5520834866995205,0.8917730200381679,0.6314679840575643,79.0,38.0,474.0,52.0,643.0,131.0,512.0,0.20526332381605725,0.021342547366180027,0.938235,0.553037,{},config defaults
EXP-F1,M4,binary,0,0,r0f0,2593,647,39,0.8346213292117465,0.7806192997940571,0.6893939393939394,0.8718446601941747,0.5796178343949044,0.629757785467128,0.5275823356503031,0.8991615180935569,0.6879794590180915,91.0,66.0,449.0,41.0,647.0,132.0,515.0,0.2234519319938176,0.019353941267387962,3.724463,0.364271,{},config defaults
EXP-F1,M4,binary,0,1,r0f1,2589,651,39,0.8786482334869432,0.8130286671093276,0.7014925373134329,0.9245647969052224,0.706766917293233,0.704119850187266,0.6277996626806819,0.9231790756084182,0.7973722636786131,94.0,39.0,478.0,40.0,651.0,134.0,517.0,0.18435796006144392,0.07145622119815676,4.213206,0.390354,{},config defaults
EXP-F1,M4,binary,0,2,r0f2,2596,644,39,0.8913043478260869,0.7697721827894588,0.5648854961832062,0.9746588693957114,0.8505747126436781,0.6788990825688074,0.6353810647263431,0.9388048152612235,0.8010043748773353,74.0,13.0,500.0,57.0,644.0,131.0,513.0,0.17104915527950312,0.07444409937888197,4.261128,0.440252,{},config defaults
EXP-F1,M4,binary,0,3,r0f3,2585,655,39,0.8610687022900764,0.7806273426711383,0.6423357664233577,0.918918918918919,0.676923076923077,0.6591760299625468,0.5723132690296822,0.9206098695149789,0.7868176735729167,88.0,42.0,476.0,49.0,655.0,137.0,518.0,0.1956038106870229,0.07232977099236639,4.157806,0.428579,{},config defaults
EXP-F1,M4,binary,0,4,r0f4,2597,643,39,0.8724727838258165,0.8517563215648856,0.816793893129771,0.88671875,0.6484848484848484,0.722972972972973,0.6487638085262406,0.9308877027671756,0.7708372673462616,107.0,58.0,454.0,24.0,643.0,131.0,512.0,0.19653398444790046,0.05853499222395017,3.641841,0.36923,{},config defaults
EXP-F1,M4,binary,1,0,r1f0,2593,647,39,0.8238021638330757,0.7456531332744925,0.6136363636363636,0.8776699029126214,0.5625,0.5869565217391305,0.4759678790257018,0.8736245954692556,0.6219953024375691,81.0,63.0,452.0,51.0,647.0,132.0,515.0,0.24596276970633693,0.0316074188562596,4.609845,0.381111,{},config defaults
EXP-F1,M4,binary,1,1,r1f1,2585,655,39,0.8717557251908397,0.7942734897427179,0.6617647058823529,0.9267822736030829,0.703125,0.6818181818181818,0.6020380991535534,0.9300478862065058,0.7727110517209419,90.0,38.0,481.0,46.0,655.0,136.0,519.0,0.1817275969465649,0.06394198473282445,3.876157,0.376569,{},config defaults
EXP-F1,M4,binary,1,2,r1f2,2596,644,39,0.9021739130434783,0.8135425501837715,0.6641221374045801,0.9629629629629629,0.8207547169811321,0.7341772151898734,0.6807329019409634,0.9541463922741544,0.8660467825150677,87.0,19.0,494.0,44.0,644.0,131.0,513.0,0.15125936645962731,0.08360559006211174,4.485551,0.404962,{},config defaults
EXP-F1,M4,binary,1,3,r1f3,2589,651,39,0.869431643625192,0.791838931955211,0.6592592592592592,0.9244186046511628,0.6953125,0.6768060836501901,0.5954004091187242,0.9190927361469997,0.743956106135327,89.0,39.0,477.0,46.0,651.0,135.0,516.0,0.19610827649769588,0.05102611367127495,3.884883,0.54843,{},config defaults
EXP-F1,M4,binary,1,4,r1f4,2597,643,39,0.8880248833592534,0.8558414837786259,0.8015267175572519,0.91015625,0.695364238410596,0.7446808510638298,0.6762171413178264,0.950985508110687,0.8354449765195389,105.0,46.0,466.0,26.0,643.0,131.0,512.0,0.1752005101088647,0.08376671850699846,3.577404,0.621716,{},config defaults
EXP-F1,M4,binary,2,0,r2f0,2596,644,39,0.8369565217391305,0.7555540675267474,0.6183206106870229,0.8927875243664717,0.5955882352941176,0.6067415730337079,0.5040873668289065,0.8841792777108165,0.6397246411347592,81.0,55.0,458.0,50.0,644.0,131.0,513.0,0.2363917267080745,0.03946583850931681,4.091551,0.561855,{},config defaults
EXP-F1,M4,binary,2,1,r2f1,2589,651,39,0.847926267281106,0.7798651808654984,0.664179104477612,0.8955512572533849,0.6223776223776224,0.6425992779783394,0.5466088526303251,0.9161494269465055,0.7319581260792147,89.0,54.0,463.0,45.0,651.0,134.0,517.0,0.1953833609831029,0.04755453149001545,3.885365,0.388546,{},config defaults
EXP-F1,M4,binary,2,2,r2f2,2585,655,39,0.8931297709923665,0.8223726855113717,0.7007299270072993,0.944015444015444,0.768,0.732824427480916,0.667298970659859,0.9447411436462532,0.8112167886077735,96.0,29.0,489.0,41.0,655.0,137.0,518.0,0.17142470839694657,0.08483664122137405,4.285427,0.383941,{},config defaults
EXP-F1,M4,binary,2,3,r2f3,2597,643,39,0.8895800933125972,0.8397766579198473,0.7557251908396947,0.923828125,0.717391304347826,0.7360594795539034,0.6666669599223503,0.938275286259542,0.8082508136074417,99.0,39.0,473.0,32.0,643.0,131.0,512.0,0.17967391601866253,0.08884292379471229,3.98165,0.416385,{},config defaults
EXP-F1,M4,binary,2,4,r2f4,2593,647,39,0.8732612055641422,0.7936231244483671,0.6590909090909091,0.9281553398058252,0.7016129032258065,0.6796875,0.6012417697338643,0.9250147102088849,0.7682485875763284,87.0,37.0,478.0,45.0,647.0,132.0,515.0,0.18541880680061823,0.05752086553323021,3.975322,0.374199,{},config defaults
EXP-F1,M4,binary,3,0,r3f0,2596,644,39,0.8369565217391305,0.7555540675267474,0.6183206106870229,0.8927875243664717,0.5955882352941176,0.6067415730337079,0.5040873668289065,0.890190914096097,0.6629654288856124,81.0,55.0,458.0,50.0,644.0,131.0,513.0,0.22943469565217392,0.040704968944099376,4.320863,0.37802,{},config defaults
EXP-F1,M4,binary,3,1,r3f1,2593,647,39,0.8902627511591963,0.8324727861135628,0.7348484848484849,0.9300970873786408,0.7293233082706767,0.7320754716981132,0.6630851450308738,0.9461900558987937,0.8106530385315699,97.0,36.0,479.0,35.0,647.0,132.0,515.0,0.1654976074188563,0.06773106646058731,4.260967,0.368953,{},config defaults
EXP-F1,M4,binary,3,2,r3f2,2585,655,39,0.8595419847328244,0.8164102346140769,0.7426470588235294,0.8901734104046243,0.6392405063291139,0.6870748299319728,0.5999663785481666,0.9165745778080018,0.7625364231644982,101.0,57.0,462.0,35.0,655.0,136.0,519.0,0.2052077679389313,0.0650137404580153,3.829339,0.536351,{},config defaults
EXP-F1,M4,binary,3,3,r3f3,2589,651,39,0.8894009216589862,0.8208440999138673,0.7037037037037037,0.937984496124031,0.7480314960629921,0.7251908396946565,0.6565204886941381,0.9343382141831755,0.8027762684820168,95.0,32.0,484.0,40.0,651.0,135.0,516.0,0.1715972718894009,0.06728725038402458,3.587042,0.456855,{},config defaults
EXP-F1,M4,binary,3,4,r3f4,2597,643,39,0.8755832037325039,0.7798634303435115,0.6183206106870229,0.94140625,0.7297297297297297,0.6694214876033058,0.5965261291949454,0.924387225667939,0.7548318765237069,81.0,30.0,482.0,50.0,643.0,131.0,512.0,0.1865538164852255,0.06677138413685844,4.630075,0.397045,{},config defaults
EXP-F1,M4,binary,4,0,r4f0,2585,655,39,0.8274809160305343,0.7853267029355095,0.7132352941176471,0.8574181117533719,0.5672514619883041,0.6319218241042345,0.5269929565276437,0.8922985379122748,0.6888890942110423,97.0,74.0,445.0,39.0,655.0,136.0,519.0,0.24213047938931295,0.04695877862595422,4.417579,0.430416,{},config defaults
EXP-F1,M4,binary,4,1,r4f1,2596,644,39,0.9037267080745341,0.8230436141243694,0.6870229007633588,0.9590643274853801,0.8108108108108109,0.743801652892562,0.6885894944255787,0.9527178846182462,0.8252048185840073,90.0,21.0,492.0,41.0,644.0,131.0,513.0,0.16196331677018636,0.09151863354037262,4.781906,0.401649,{},config defaults
EXP-F1,M4,binary,4,2,r4f2,2593,647,39,0.8794435857805255,0.7946896145925272,0.6515151515151515,0.9378640776699029,0.7288135593220338,0.688,0.6150587013103824,0.9352677258017064,0.8097072026866772,86.0,32.0,483.0,46.0,647.0,132.0,515.0,0.17224874188562597,0.06110355486862437,3.8071,0.511303,{},config defaults
EXP-F1,M4,binary,4,3,r4f3,2589,651,39,0.8678955453149002,0.8045434969853574,0.6962962962962963,0.9127906976744186,0.6762589928057554,0.6861313868613139,0.6025993798824055,0.9153962101636519,0.7740894488480154,94.0,45.0,471.0,41.0,651.0,135.0,516.0,0.19140179416282643,0.057059907834101385,3.556404,0.367312,{},config defaults
EXP-F1,M4,binary,4,4,r4f4,2597,643,39,0.8584758942457231,0.7833223998091603,0.6564885496183206,0.91015625,0.6515151515151515,0.6539923954372624,0.5650464100464171,0.9131977576335878,0.7061988232644981,86.0,46.0,466.0,45.0,643.0,131.0,512.0,0.2016807713841369,0.04583514774494567,3.707462,0.375156,{},config defaults
EXP-F1,M5,binary,0,0,r0f0,2593,647,39,0.8176197836166924,0.7924757281553398,0.75,0.8349514563106796,0.5380434782608695,0.6265822784810127,0.5225297232901585,0.8870255957634599,0.684240232258155,99.0,85.0,430.0,33.0,647.0,132.0,515.0,0.25255660493894705,0.07328608329929924,8.0533,0.008291,{},config defaults
EXP-F1,M5,binary,0,1,r0f1,2589,651,39,0.8540706605222734,0.8058474551805768,0.7238805970149254,0.8878143133462283,0.6258064516129033,0.671280276816609,0.5806652686524592,0.9113138370045325,0.7879836773032756,97.0,58.0,459.0,37.0,651.0,134.0,517.0,0.19485683234225523,0.03245146819692598,7.926946,0.007836,{},config defaults
EXP-F1,M5,binary,0,2,r0f2,2596,644,39,0.8664596273291926,0.7882832611639361,0.6564885496183206,0.9200779727095516,0.6771653543307087,0.6666666666666666,0.5833062372501538,0.9269377855155275,0.7754180172380137,86.0,41.0,472.0,45.0,644.0,131.0,513.0,0.1742143047520736,0.02709971914725152,8.113194,0.007737,{},config defaults
EXP-F1,M5,binary,0,3,r0f3,2585,655,39,0.8412213740458016,0.8163979934052927,0.7737226277372263,0.859073359073359,0.5921787709497207,0.6708860759493671,0.5775091742896401,0.9145224473691627,0.732865004377301,106.0,73.0,445.0,31.0,655.0,137.0,518.0,0.21259364933128183,0.02839295037314401,8.100802,0.010118,{},config defaults
EXP-F1,M5,binary,0,4,r0f4,2597,643,39,0.8584758942457231,0.8628488788167938,0.8702290076335878,0.85546875,0.6063829787234043,0.7147335423197492,0.6426015762300986,0.9247226860687023,0.7214862492922799,114.0,74.0,438.0,17.0,643.0,131.0,512.0,0.21495079645968246,0.04322200564288332,8.024821,0.008298,{},config defaults
