exp_id,model_id,task,cv,n_folds,n_train_mean,n_train_sd,n_train_n,n_test_mean,n_test_sd,n_test_n,n_features_mean,n_features_sd,n_features_n,accuracy_mean,accuracy_sd,accuracy_n,balanced_accuracy_mean,balanced_accuracy_sd,balanced_accuracy_n,sensitivity_mean,sensitivity_sd,sensitivity_n,specificity_mean,specificity_sd,specificity_n,precision_mean,precision_sd,precision_n,f1_mean,f1_sd,f1_n,mcc_mean,mcc_sd,mcc_n,roc_auc_mean,roc_auc_sd,roc_auc_n,pr_auc_mean,pr_auc_sd,pr_auc_n,tp_mean,tp_sd,tp_n,fp_mean,fp_sd,fp_n,tn_mean,tn_sd,tn_n,fn_mean,fn_sd,fn_n,support_mean,support_sd,support_n,n_positive_mean,n_positive_sd,n_positive_n,n_negative_mean,n_negative_sd,n_negative_n,brier_mean,brier_sd,brier_n,ece_mean,ece_sd,ece_n,fit_seconds_mean,fit_seconds_sd,fit_seconds_n,predict_seconds_mean,predict_seconds_sd,predict_seconds_n
EXP-F1,M1,binary,repeated_5x5_grouped,25,2592.0,4.564354645876384,25,648.0,4.564354645876384,25,24.0,0.0,25,0.7985857829066613,0.0325331956289938,25,0.8142512398540123,0.030526508028617613,25,0.8408375203540279,0.04489523468540572,25,0.7876649593539967,0.038457025596489475,25,0.5091355393814735,0.04728371028991935,25,0.6330230798598536,0.04246409056181263,25,0.5373233628597278,0.057520913286157105,25,0.88924920372042,0.02598085660241017,25,0.6333310829722533,0.06479723582561683,25,111.84,6.446446049310167,25,109.36,19.855477833585372,25,405.64,19.73761214872086,25,21.16,5.9768999768553375,25,648.0,4.564354645876384,25,133.0,2.217355782608345,25,515.0,2.4324199198877374,25,0.27724366179535265,0.043196141594229416,25,0.04296038863135283,0.02641282000064494,25,0.07560788,0.014347343390328398,25,0.00349544,0.0008829477183465244,25
EXP-F1,M3,binary,repeated_5x5_grouped,25,2592.0,4.564354645876384,25,648.0,4.564354645876384,25,24.0,0.0,25,0.8647015768956352,0.028416387134858518,25,0.7586664007816813,0.03738048219290495,25,0.5788588778715684,0.06442625386799253,25,0.938473923691794,0.029706843040772632,25,0.7192361998773188,0.10034809054132071,25,0.6378918022897541,0.06603992137501721,25,0.5632593903271242,0.0845326954631033,25,0.9075803354755947,0.029732154280716513,25,0.693017023058195,0.10658659672399473,25,77.04,9.117199862530892,25,31.68,15.288121750779808,25,483.32,15.662375298785301,25,55.96,8.238527376499595,25,648.0,4.564354645876384,25,133.0,2.217355782608345,25,515.0,2.4324199198877374,25,0.19769116170196951,0.025454960927448506,25,0.05836929825970184,0.02093490034344786,25,0.65195032,0.09871794721694058,25,0.50193484,0.11494447850835057,25
EXP-F1,M4,binary,repeated_5x5_grouped,25,2592.0,4.564354645876384,25,648.0,4.564354645876384,25,24.0,0.0,25,0.8699353602624863,0.025432165336533016,25,0.8197559638861669,0.02977357368571223,25,0.7346525971258149,0.056078543091093426,25,0.9048593306465194,0.030958061626806293,25,0.6730001802065222,0.06930989247184272,25,0.6997072174746264,0.047080850832175614,25,0.6202582036415355,0.06121113434969959,25,0.9195192211340124,0.02377915943070102,25,0.7543270936696653,0.069079606640518,25,97.72,7.743384273042376,25,49.0,15.947831618540915,25,466.0,16.010413278030438,25,35.28,7.385345850624284,25,648.0,4.564354645876384,25,133.0,2.217355782608345,25,515.0,2.4324199198877374,25,0.19271646399421843,0.03269586813436458,25,0.039530388251360675,0.010311739238471701,25,2.70061604,0.15968773237021058,25,0.38398604,0.03535432641309029,25
EXP-F1,M5,binary,repeated_5x5_grouped,25,2592.0,4.564354645876384,25,648.0,4.564354645876384,25,24.0,0.0,25,0.8523543878549676,0.027045555399959977,25,0.8201759632577914,0.02842751338568546,25,0.7656179198854557,0.049822378520476815,25,0.8747340066301271,0.03280193111020455,25,0.6177643995844939,0.062157669578705006,25,0.6817217626025938,0.04464120984003053,25,0.594784996565492,0.059093404200815144,25,0.9140960552327122,0.022933432466947304,25,0.7363196063424193,0.06035668821074372,25,101.84,6.992138442565336,25,64.52,16.931528775236647,25,450.48,16.805554637281887,25,31.16,6.536308846232201,25,648.0,4.564354645876384,25,133.0,2.217355782608345,25,515.0,2.4324199198877374,25,0.20939582411891497,0.03890078301109439,25,0.03981439226554635,0.02152601517980779,25,5.15625764,0.0957964311508523,25,0.00817848,0.000626669179072978,25
EXP-F1,M8,binary,repeated_5x5_grouped,25,2592.0,4.564354645876384,25,648.0,4.564354645876384,25,24.0,0.0,25,0.869854163159028,0.022580737634729425,25,0.8103639994495072,0.026951833154390693,25,0.709440369160212,0.05449363151704344,25,0.9112876297388022,0.029142880918549833,25,0.6805451646067331,0.06731340321946268,25,0.6918952960089139,0.042923816875333996,25,0.6120189176889606,0.05576112605042702,25,0.9188162505421192,0.01870619503364425,25,0.7554938978557136,0.04637182871635245,25,94.36,7.437965671696349,25,45.68,14.988106395850455,25,469.32,15.391339556170324,25,38.64,7.216185511288726,25,648.0,4.564354645876384,25,133.0,2.217355782608345,25,515.0,2.4324199198877374,25,0.2051403596062594,0.03514426311396062,25,0.07566049762139532,0.01913666747420375,25,1.7036461600000001,0.15974449346995764,25,0.018545600000000002,0.0024730422223110814,25
