exp_id,model_id,task,repeat,fold,fold_label,n_train,n_test,n_features,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,mcc,roc_auc,pr_auc,tp,fp,tn,fn,support,n_positive,n_negative,brier,ece,fit_seconds,predict_seconds,params,note
EXP-F1,M1,binary,2,0,r2f0,2596,644,24,0.7562111801242236,0.78160945195899,0.8244274809160306,0.7387914230019493,0.4462809917355372,0.579088471849866,0.4681131528435538,0.8590241507075577,0.554405110309151,108.0,134.0,379.0,23.0,644.0,131.0,513.0,0.33554102624044124,0.06766243845010578,0.064086,0.002879,{},config defaults
EXP-F1,M1,binary,2,1,r2f1,2589,651,24,0.7803379416282642,0.7870680446895117,0.7985074626865671,0.7756286266924565,0.4798206278026906,0.5994397759103641,0.48914565662851833,0.8850284361557781,0.6457739256697823,107.0,116.0,401.0,27.0,651.0,134.0,517.0,0.2772106072840794,0.05438303475144731,0.080308,0.002856,{},config defaults
EXP-F1,M1,binary,2,2,r2f2,2585,655,24,0.8213740458015267,0.830693571569484,0.8467153284671532,0.8146718146718147,0.5471698113207547,0.664756446991404,0.5749248997779726,0.9093368655412452,0.7181758236038961,116.0,96.0,422.0,21.0,655.0,137.0,518.0,0.2414855535091888,0.03860987983889644,0.065183,0.004616,{},config defaults
EXP-F1,M1,binary,2,3,r2f3,2597,643,24,0.80248833592535,0.8333730916030535,0.8854961832061069,0.78125,0.5087719298245614,0.6462395543175488,0.5613577136719293,0.885526001908397,0.5811693187078527,116.0,112.0,400.0,15.0,643.0,131.0,512.0,0.2860568431727564,0.032037924026522314,0.072694,0.00345,{},config defaults
EXP-F1,M1,binary,2,4,r2f4,2593,647,24,0.8176197836166924,0.8178287731685789,0.8181818181818182,0.8174757281553398,0.5346534653465347,0.6467065868263473,0.552787351282897,0.8964695498676082,0.6394522615041526,108.0,94.0,421.0,24.0,647.0,132.0,515.0,0.25734858462198407,0.025300422945127406,0.05963,0.002845,{},config defaults
EXP-F1,M1,binary,3,0,r3f0,2596,644,24,0.7593167701863354,0.7835587696977814,0.8244274809160306,0.7426900584795322,0.45,0.5822102425876011,0.4721403373558055,0.8481466601193399,0.5626424101829938,108.0,132.0,381.0,23.0,644.0,131.0,513.0,0.32986315671783756,0.06907425752063386,0.074599,0.002782,{},config defaults
EXP-F1,M1,binary,3,1,r3f1,2593,647,24,0.8330757341576507,0.8303545160341277,0.8257575757575758,0.8349514563106796,0.5618556701030928,0.6687116564417178,0.581099976562,0.9053103854074729,0.631363058137641,109.0,85.0,430.0,23.0,647.0,132.0,515.0,0.23301685546423948,0.02432937489551256,0.074082,0.002818,{},config defaults
EXP-F1,M1,binary,3,2,r3f2,2585,655,24,0.7954198473282442,0.854627110959991,0.9558823529411765,0.7533718689788054,0.5038759689922481,0.6598984771573604,0.5887758070331973,0.916397483849031,0.6752652921675001,130.0,128.0,391.0,6.0,655.0,136.0,519.0,0.2921279576421414,0.035590941650852276,0.080495,0.002924,{},config defaults
EXP-F1,M1,binary,3,3,r3f3,2589,651,24,0.8018433179723502,0.7929586563307494,0.7777777777777778,0.8081395348837209,0.5147058823529411,0.6194690265486725,0.512105240965862,0.8791128337639965,0.6312754863920789,105.0,99.0,417.0,30.0,651.0,135.0,516.0,0.2699553307746773,0.02864703731169493,0.078952,0.003042,{},config defaults
EXP-F1,M1,binary,3,4,r3f4,2597,643,24,0.8040435458786936,0.8286691913167938,0.8702290076335878,0.787109375,0.5112107623318386,0.6440677966101694,0.5562660353763351,0.9111253578244275,0.684350747940971,114.0,109.0,403.0,17.0,643.0,131.0,512.0,0.2530667200391856,0.03898729250110247,0.075422,0.002986,{},config defaults
EXP-F1,M1,binary,4,0,r4f0,2585,655,24,0.7541984732824427,0.787919358494843,0.8455882352941176,0.7302504816955684,0.45098039215686275,0.5882352941176471,0.47902028951303804,0.8617675393856965,0.5619180993711664,115.0,140.0,379.0,21.0,655.0,136.0,519.0,0.334812591180192,0.06945803171304013,0.062829,0.004779,{},config defaults
EXP-F1,M1,binary,4,1,r4f1,2596,644,24,0.8105590062111802,0.8327753225302441,0.8702290076335878,0.7953216374269005,0.5205479452054794,0.6514285714285715,0.5655342561808251,0.9004211121527314,0.6536981175643476,114.0,105.0,408.0,17.0,644.0,131.0,513.0,0.263464731172588,0.03629010284795284,0.069015,0.005078,{},config defaults
EXP-F1,M1,binary,4,2,r4f2,2593,647,24,0.8408037094281299,0.8267578699617535,0.803030303030303,0.8504854368932039,0.5792349726775956,0.6730158730158731,0.5847390488908195,0.908296557811121,0.7085539411087306,106.0,77.0,438.0,26.0,647.0,132.0,515.0,0.23019973964822438,0.021846658343810717,0.075031,0.003522,{},config defaults
EXP-F1,M1,binary,4,3,r4f3,2589,651,24,0.8279569892473119,0.8531869078380706,0.8962962962962963,0.810077519379845,0.5525114155251142,0.6836158192090396,0.6061252781088735,0.9159345391903532,0.6538977185559984,121.0,98.0,418.0,14.0,651.0,135.0,516.0,0.2430417502387734,0.023328627543333372,0.073427,0.002931,{},config defaults
EXP-F1,M1,binary,4,4,r4f4,2597,643,24,0.7713841368584758,0.7825992962786259,0.8015267175572519,0.763671875,0.4646017699115044,0.5882352941176471,0.47681449898050543,0.8713024809160306,0.5915610379863282,105.0,121.0,391.0,26.0,643.0,131.0,512.0,0.30023301550566284,0.05387068830248547,0.072726,0.003028,{},config defaults
EXP-F1,M3,binary,0,0,r0f0,2593,647,24,0.8145285935085008,0.7201088555457487,0.5606060606060606,0.8796116504854369,0.5441176470588235,0.5522388059701493,0.43538973658050406,0.8490144160047073,0.4839852897813515,74.0,62.0,453.0,58.0,647.0,132.0,515.0,0.24782533331509263,0.046108166647510274,0.580723,0.399001,{},config defaults
EXP-F1,M3,binary,0,1,r0f1,2589,651,24,0.8755760368663594,0.7641026011143508,0.5746268656716418,0.9535783365570599,0.7623762376237624,0.6553191489361702,0.5898727221660818,0.9170299373538497,0.7652789506823683,77.0,24.0,493.0,57.0,651.0,134.0,517.0,0.18256253637993994,0.053856561553179,0.629968,0.637177,{},config defaults
EXP-F1,M3,binary,0,2,r0f2,2596,644,24,0.8586956521739131,0.6924616460574677,0.4122137404580153,0.9727095516569201,0.7941176470588235,0.542713567839196,0.5041999796670471,0.9055994524053986,0.7201238114290143,54.0,14.0,499.0,77.0,644.0,131.0,513.0,0.19942681742050333,0.034302820569063204,0.596687,0.634024,{},config defaults
EXP-F1,M3,binary,0,3,r0f3,2585,655,24,0.8885496183206106,0.7738424034044471,0.5766423357664233,0.971042471042471,0.8404255319148937,0.683982683982684,0.6353462917361694,0.9148465462334076,0.7931127036820143,79.0,15.0,503.0,58.0,655.0,137.0,518.0,0.18806996697051248,0.07727767124652925,0.611993,0.42037,{},config defaults
EXP-F1,M3,binary,0,4,r0f4,2597,643,24,0.8771384136858476,0.8092423067748091,0.6946564885496184,0.923828125,0.7,0.6973180076628352,0.6202534226832285,0.9309398854961832,0.7035073002515825,91.0,39.0,473.0,40.0,643.0,131.0,512.0,0.18479210062922483,0.08062592870322288,0.60914,0.492534,{},config defaults
EXP-F1,M3,binary,1,0,r1f0,2593,647,24,0.80370942812983,0.6907766990291262,0.5,0.8815533980582524,0.5196850393700787,0.5096525096525096,0.38711711587022507,0.8454398352456605,0.49622261681614493,66.0,61.0,454.0,66.0,647.0,132.0,515.0,0.25395227832578454,0.042780443924288404,0.560308,0.409181,{},config defaults
EXP-F1,M3,binary,1,1,r1f1,2585,655,24,0.8793893129770992,0.7882381276209907,0.6323529411764706,0.9441233140655106,0.7478260869565218,0.6852589641434262,0.6145946234226555,0.9266972685027768,0.7472906474164513,86.0,29.0,490.0,50.0,655.0,136.0,519.0,0.18502995214084916,0.06959368275422326,0.645972,0.430234,{},config defaults
EXP-F1,M3,binary,1,2,r1f2,2596,644,24,0.9021739130434783,0.7908054699938991,0.6030534351145038,0.9785575048732943,0.8777777777777778,0.7149321266968326,0.6752284930727241,0.9426662500186003,0.8511536401710043,79.0,11.0,502.0,52.0,644.0,131.0,513.0,0.15987417832255413,0.06562147316156704,0.817064,0.622471,{},config defaults
EXP-F1,M3,binary,1,3,r1f3,2589,651,24,0.8663594470046083,0.7488802756244617,0.5481481481481482,0.9496124031007752,0.74,0.6297872340425532,0.5596756474791618,0.9158053402239449,0.6856650243183452,74.0,26.0,490.0,61.0,651.0,135.0,516.0,0.1886243146256148,0.027317304844161963,0.596251,0.433813,{},config defaults
EXP-F1,M3,binary,1,4,r1f4,2597,643,24,0.880248833592535,0.7771126550572519,0.6030534351145038,0.951171875,0.7596153846153846,0.6723404255319149,0.60624187501285,0.9173276479007634,0.7164494689364187,79.0,25.0,487.0,52.0,643.0,131.0,512.0,0.1907345600782718,0.08327047799624246,0.595505,0.417959,{},config defaults
EXP-F1,M3,binary,2,0,r2f0,2596,644,24,0.8229813664596274,0.7155186524411112,0.5343511450381679,0.8966861598440545,0.5691056910569106,0.5511811023622047,0.4414055318402934,0.8521940984777466,0.4942869636897942,70.0,53.0,460.0,61.0,644.0,131.0,513.0,0.24322157862128066,0.03781462031905013,0.684356,0.423748,{},config defaults
EXP-F1,M3,binary,2,1,r2f1,2589,651,24,0.8663594470046083,0.7748852449551085,0.6194029850746269,0.9303675048355899,0.6974789915966386,0.6561264822134387,0.5751085157685433,0.9223129997979157,0.7408318599063456,83.0,36.0,481.0,51.0,651.0,134.0,517.0,0.18545702911384118,0.06928198714701428,0.596457,0.716054,{},config defaults
EXP-F1,M3,binary,2,2,r2f2,2585,655,24,0.9007633587786259,0.7949863314826819,0.6131386861313869,0.9768339768339769,0.875,0.721030042918455,0.6784463831992565,0.9330524476509878,0.8266676258921272,84.0,12.0,506.0,53.0,655.0,137.0,518.0,0.17681297750632538,0.0884923663256784,0.837616,0.430713,{},config defaults
EXP-F1,M3,binary,2,3,r2f3,2597,643,24,0.864696734059098,0.7730274928435115,0.6183206106870229,0.927734375,0.6864406779661016,0.6506024096385542,0.568180532797167,0.9181476622137404,0.6860553361042213,81.0,37.0,475.0,50.0,643.0,131.0,512.0,0.18898125137049931,0.05234609717177247,0.591856,0.435972,{},config defaults
EXP-F1,M3,binary,2,4,r2f4,2593,647,24,0.8732612055641422,0.762636069432186,0.5757575757575758,0.9495145631067962,0.7450980392156863,0.6495726495726496,0.580866872615014,0.9115033833480435,0.6747534174894165,76.0,26.0,489.0,56.0,647.0,132.0,515.0,0.19205808901082772,0.04428260131265099,0.656945,0.45842,{},config defaults
EXP-F1,M3,binary,3,0,r3f0,2596,644,24,0.812111801242236,0.7030117703078731,0.5190839694656488,0.8869395711500975,0.5396825396825397,0.5291828793774319,0.4119982695887974,0.8502894216032022,0.5053241291991865,68.0,58.0,455.0,63.0,644.0,131.0,513.0,0.24479063070971285,0.03377870517368277,0.550615,0.396087,{},config defaults
EXP-F1,M3,binary,3,1,r3f1,2593,647,24,0.8670788253477589,0.7643865842894969,0.5909090909090909,0.9378640776699029,0.7090909090909091,0.6446280991735537,0.5672526121119824,0.9174315975286849,0.6653392947373025,78.0,32.0,483.0,54.0,647.0,132.0,515.0,0.18768727774917374,0.04879793318972023,0.91821,0.634613,{},config defaults
EXP-F1,M3,binary,3,2,r3f2,2585,655,24,0.9083969465648855,0.8390995126374249,0.7205882352941176,0.9576107899807321,0.8166666666666667,0.765625,0.7111198152121325,0.9484444066643999,0.811742117496522,98.0,22.0,497.0,38.0,655.0,136.0,519.0,0.17165903662985463,0.1141892261570015,0.859948,0.715028,{},config defaults
EXP-F1,M3,binary,3,3,r3f3,2589,651,24,0.8725038402457758,0.7691645133505598,0.5925925925925926,0.9457364341085271,0.7407407407407407,0.6584362139917695,0.5867157410904001,0.9133936261843238,0.7418296907486704,80.0,28.0,488.0,55.0,651.0,135.0,516.0,0.19054221540849556,0.05635849552381848,0.609373,0.404915,{},config defaults
EXP-F1,M3,binary,3,4,r3f4,2597,643,24,0.8615863141524106,0.7256306655534351,0.4961832061068702,0.955078125,0.7386363636363636,0.593607305936073,0.5288237126050064,0.914837786259542,0.7317680637139574,65.0,23.0,489.0,66.0,643.0,131.0,512.0,0.1929001298885627,0.051485054016441156,0.580362,0.417271,{},config defaults
EXP-F1,M3,binary,4,0,r4f0,2585,655,24,0.8229007633587786,0.7254618610449961,0.5588235294117647,0.8921001926782274,0.5757575757575758,0.5671641791044776,0.4559512453485461,0.8782585288450641,0.5512384722859788,76.0,56.0,463.0,60.0,655.0,136.0,519.0,0.23111987564596911,0.04320942070426341,0.60775,0.673612,{},config defaults
EXP-F1,M3,binary,4,1,r4f1,2596,644,24,0.8804347826086957,0.7601074356799548,0.5572519083969466,0.9629629629629629,0.7934782608695652,0.6547085201793722,0.5984303912591225,0.9298692022677558,0.7787784080147429,73.0,19.0,494.0,58.0,644.0,131.0,513.0,0.17965203875775768,0.06417052847163113,0.67898,0.64717,{},config defaults
EXP-F1,M3,binary,4,2,r4f2,2593,647,24,0.865533230293663,0.740879670491321,0.5303030303030303,0.9514563106796117,0.7368421052631579,0.6167400881057269,0.5485161040682633,0.919991173874669,0.743450262850465,70.0,25.0,490.0,62.0,647.0,132.0,515.0,0.18668863706080158,0.056831465005886164,0.659449,0.488756,{},config defaults
EXP-F1,M3,binary,4,3,r4f3,2589,651,24,0.8878648233486943,0.8034668389319553,0.6592592592592592,0.9476744186046512,0.7672413793103449,0.7091633466135459,0.6430238567989816,0.9267872523686477,0.7307126207651234,89.0,27.0,489.0,46.0,651.0,135.0,516.0,0.1838512697674567,0.08213362998859909,0.623121,0.416878,{},config defaults
EXP-F1,M3,binary,4,4,r4f4,2597,643,24,0.864696734059098,0.7588263358778626,0.5801526717557252,0.9375,0.7037037037037037,0.6359832635983264,0.5577252661839501,0.8876282204198473,0.679857860076325,76.0,32.0,480.0,55.0,643.0,131.0,512.0,0.2059649671003318,0.035305794585348,0.600109,0.39237,{},config defaults
EXP-F1,M4,binary,0,0,r0f0,2593,647,24,0.8284389489953632,0.7992718446601942,0.75,0.8485436893203884,0.559322033898305,0.6407766990291263,0.541066784892693,0.8962341865254487,0.6336701952445339,99.0,78.0,437.0,33.0,647.0,132.0,515.0,0.24275348377125194,0.03145595054095823,2.861749,0.388475,{},config defaults
EXP-F1,M4,binary,0,1,r0f1,2589,651,24,0.8847926267281107,0.8307182655388435,0.7388059701492538,0.9226305609284333,0.7122302158273381,0.7252747252747253,0.6525945873349764,0.9361485608706949,0.8080070791676199,99.0,40.0,477.0,35.0,651.0,134.0,517.0,0.16948301075268818,0.04480491551459287,2.832273,0.392759,{},config defaults
EXP-F1,M4,binary,0,2,r0f2,2596,644,24,0.8726708074534162,0.7637605464041783,0.5801526717557252,0.9473684210526315,0.7378640776699029,0.6495726495726496,0.5793178563071169,0.9175483237355475,0.7666433598817113,76.0,27.0,486.0,55.0,644.0,131.0,513.0,0.17862146583850932,0.025347826086956543,2.555663,0.366358,{},config defaults
EXP-F1,M4,binary,0,3,r0f3,2585,655,24,0.8488549618320611,0.7863272553053575,0.6788321167883211,0.8938223938223938,0.6283783783783784,0.6526315789473685,0.5569074298281481,0.8844517092692276,0.7326687889032228,93.0,55.0,463.0,44.0,655.0,137.0,518.0,0.21930009160305344,0.03376183206106873,2.815393,0.40039,{},config defaults
EXP-F1,M4,binary,0,4,r0f4,2597,643,24,0.8880248833592534,0.8870840291030535,0.8854961832061069,0.888671875,0.6705202312138728,0.7631578947368421,0.7031271962933946,0.9425244513358779,0.7931433292964735,116.0,57.0,455.0,15.0,643.0,131.0,512.0,0.17847670295489892,0.035132192846034256,2.508645,0.377653,{},config defaults
EXP-F1,M4,binary,1,0,r1f0,2593,647,24,0.8268933539412674,0.7870329508679024,0.7196969696969697,0.8543689320388349,0.5588235294117647,0.6291390728476821,0.5256161264968852,0.8690570756104737,0.6163681103769572,95.0,75.0,440.0,37.0,647.0,132.0,515.0,0.2674026089644513,0.05350231839258114,2.769921,0.359737,{},config defaults
EXP-F1,M4,binary,1,1,r1f1,2585,655,24,0.8687022900763359,0.8249036608863198,0.75,0.8998073217726397,0.6623376623376623,0.7034482758620689,0.621524868362648,0.9329876459254222,0.8039637627885856,102.0,52.0,467.0,34.0,655.0,136.0,519.0,0.18071038778625953,0.036980152671755695,2.505766,0.354428,{},config defaults
EXP-F1,M4,binary,1,2,r1f2,2596,644,24,0.9083850931677019,0.845862535898695,0.7404580152671756,0.9512670565302144,0.7950819672131147,0.766798418972332,0.7105795107666505,0.9494367810960821,0.8519660908266596,97.0,25.0,488.0,34.0,644.0,131.0,513.0,0.1453898757763975,0.045394409937888125,2.909037,0.366938,{},config defaults
EXP-F1,M4,binary,1,3,r1f3,2589,651,24,0.8786482334869432,0.8085917312661499,0.6888888888888889,0.9282945736434108,0.7153846153846154,0.7018867924528301,0.6259151705685359,0.9214398507034167,0.715776098091449,93.0,37.0,479.0,42.0,651.0,135.0,516.0,0.18587372043010753,0.02211367127496163,2.535159,0.362477,{},config defaults
EXP-F1,M4,binary,1,4,r1f4,2597,643,24,0.8818040435458787,0.8405743082061068,0.7709923664122137,0.91015625,0.6870748299319728,0.7266187050359713,0.6533005164201908,0.935360508110687,0.7913140689732903,101.0,46.0,466.0,30.0,643.0,131.0,512.0,0.17307522239502332,0.03650699844479008,2.762082,0.379131,{},config defaults
EXP-F1,M4,binary,2,0,r2f0,2596,644,24,0.8245341614906833,0.7818624168563904,0.7099236641221374,0.8538011695906432,0.5535714285714286,0.6220735785953178,0.5167772426220838,0.8810395369254349,0.6398845452734927,93.0,75.0,438.0,38.0,644.0,131.0,513.0,0.24942042236024847,0.021322981366459607,2.526778,0.516016,{},config defaults
EXP-F1,M4,binary,2,1,r2f1,2589,651,24,0.8924731182795699,0.838318080776004,0.746268656716418,0.9303675048355899,0.7352941176470589,0.7407407407407407,0.6729453649055027,0.9350082277201998,0.7879994164186798,100.0,36.0,481.0,34.0,651.0,134.0,517.0,0.17288599692780338,0.05252841781874041,2.547141,0.379817,{},config defaults
EXP-F1,M4,binary,2,2,r2f2,2585,655,24,0.8870229007633588,0.8373023701490855,0.7518248175182481,0.9227799227799228,0.7202797202797203,0.7357142857142858,0.6641582210632602,0.9404433108812671,0.8278849688063974,103.0,40.0,478.0,34.0,655.0,137.0,518.0,0.16797702595419844,0.05353587786259545,2.867611,0.378193,{},config defaults
EXP-F1,M4,binary,2,3,r2f3,2597,643,24,0.8755832037325039,0.8366680582061068,0.7709923664122137,0.90234375,0.6688741721854304,0.7163120567375887,0.639781257304975,0.9264372614503816,0.7682063049711904,101.0,50.0,462.0,30.0,643.0,131.0,512.0,0.18229167029548987,0.03429237947122859,2.56649,0.381329,{},config defaults
EXP-F1,M4,binary,2,4,r2f4,2593,647,24,0.8825347758887172,0.833252427184466,0.75,0.916504854368932,0.6971830985915493,0.7226277372262774,0.6489392398618835,0.9216019417475728,0.7728784214431127,99.0,43.0,472.0,33.0,647.0,132.0,515.0,0.18102519938176198,0.03888408037094277,2.907778,0.359686,{},config defaults
EXP-F1,M4,binary,3,0,r3f0,2596,644,24,0.8307453416149069,0.7829189173102391,0.7022900763358778,0.8635477582846004,0.5679012345679012,0.6279863481228669,0.5249347060477334,0.8866196449563263,0.6478119123888887,92.0,70.0,443.0,39.0,644.0,131.0,513.0,0.23784767701863352,0.0340248447204969,2.534714,0.364799,{},config defaults
EXP-F1,M4,binary,3,1,r3f1,2593,647,24,0.8825347758887172,0.830435422182995,0.7424242424242424,0.9184466019417475,0.7,0.7205882352941176,0.6467540770704053,0.9194321859370402,0.7476913550203285,98.0,42.0,473.0,34.0,647.0,132.0,515.0,0.18671570942812982,0.03248531684698608,2.784525,0.415249,{},config defaults
EXP-F1,M4,binary,3,2,r3f2,2585,655,24,0.8961832061068702,0.8720885753145189,0.8308823529411765,0.9132947976878613,0.7151898734177216,0.7687074829931972,0.7055417638524983,0.9506545392723563,0.8403643331044767,113.0,45.0,474.0,23.0,655.0,136.0,519.0,0.16346914198473284,0.066345038167939,2.510478,0.366311,{},config defaults
EXP-F1,M4,binary,3,3,r3f3,2589,651,24,0.880184331797235,0.817764857881137,0.7111111111111111,0.9244186046511628,0.7111111111111111,0.7111111111111111,0.6355297157622739,0.9239807637094459,0.7696760948225094,96.0,39.0,477.0,39.0,651.0,135.0,516.0,0.1833303225806452,0.03884792626728109,2.8482,0.40285,{},config defaults
EXP-F1,M4,binary,3,4,r3f4,2597,643,24,0.8786936236391913,0.8102188692748091,0.6946564885496184,0.92578125,0.7054263565891473,0.7,0.6240112506207989,0.9262210758587787,0.7733944926378055,91.0,38.0,474.0,40.0,643.0,131.0,512.0,0.18110447278382583,0.04067807153965786,2.679414,0.455657,{},config defaults
EXP-F1,M4,binary,4,0,r4f0,2585,655,24,0.8244274809160306,0.7888260795647739,0.7279411764705882,0.8497109826589595,0.559322033898305,0.6325878594249201,0.5276172094207713,0.8795619403830897,0.6396162056798389,99.0,78.0,441.0,37.0,655.0,136.0,519.0,0.25153839389312976,0.034235114503816715,2.684409,0.373614,{},config defaults
EXP-F1,M4,binary,4,1,r4f1,2596,644,24,0.889751552795031,0.8341666294659464,0.7404580152671756,0.9278752436647173,0.7238805970149254,0.7320754716981132,0.6627502756582525,0.9448015713584215,0.8372919744612066,97.0,37.0,476.0,34.0,644.0,131.0,513.0,0.159239701863354,0.04805590062111806,3.042674,0.363402,{},config defaults
EXP-F1,M4,binary,4,2,r4f2,2593,647,24,0.893353941267388,0.8203295086790232,0.696969696969697,0.9436893203883495,0.7603305785123967,0.7272727272727273,0.6621127731645644,0.9345542806707855,0.7805681933791387,92.0,29.0,486.0,40.0,647.0,132.0,515.0,0.1662831035548686,0.042355486862442115,2.574972,0.354265,{},config defaults
EXP-F1,M4,binary,4,3,r4f3,2589,651,24,0.8771121351766513,0.8459086993970715,0.7925925925925926,0.8992248062015504,0.6729559748427673,0.7278911564625851,0.6528330032528277,0.9284811943726672,0.7753537062196736,107.0,52.0,464.0,28.0,651.0,135.0,516.0,0.18737360368663597,0.04218433179723507,2.768418,0.372204,{},config defaults
EXP-F1,M4,binary,4,4,r4f4,2597,643,24,0.8460342146189735,0.7897110567748091,0.6946564885496184,0.884765625,0.6066666666666667,0.6476868327402135,0.551818943159315,0.903953959923664,0.7360345335643915,91.0,59.0,453.0,40.0,643.0,131.0,512.0,0.20632258786936242,0.04348367029548984,2.616111,0.367913,{},config defaults
EXP-F1,M5,binary,0,0,r0f0,2593,647,24,0.8268933539412674,0.8095689908796705,0.7803030303030303,0.8388349514563107,0.553763440860215,0.6477987421383647,0.5512785472815844,0.8879670491320978,0.6346560845429665,103.0,83.0,432.0,29.0,647.0,132.0,515.0,0.2671317336244022,0.07491681057762316,5.25601,0.007431,{},config defaults
EXP-F1,M5,binary,0,1,r0f1,2589,651,24,0.8632872503840245,0.8199428389965069,0.746268656716418,0.8936170212765957,0.6451612903225806,0.6920415224913494,0.6074259942743355,0.9205375443863854,0.763395778309621,100.0,55.0,462.0,34.0,651.0,134.0,517.0,0.19424485004328298,0.036139213356799066,5.085148,0.007784,{},config defaults
EXP-F1,M5,binary,0,2,r0f2,2596,644,24,0.8571428571428571,0.7909617130187641,0.6793893129770993,0.9025341130604289,0.6402877697841727,0.6592592592592592,0.5693863896988284,0.9006591967620493,0.7567082776146004,89.0,50.0,463.0,42.0,644.0,131.0,513.0,0.19709305571564623,0.026969236744004428,5.15159,0.008608,{},config defaults
EXP-F1,M5,binary,0,3,r0f3,2585,655,24,0.8320610687022901,0.7864470309725784,0.708029197080292,0.8648648648648649,0.5808383233532934,0.6381578947368421,0.5346029337102882,0.881957557140039,0.7058017303714494,97.0,70.0,448.0,40.0,655.0,137.0,518.0,0.23497526054172774,0.04888218279267006,5.171716,0.008946,{},config defaults
EXP-F1,M5,binary,0,4,r0f4,2597,643,24,0.8709175738724728,0.8905429985687023,0.9236641221374046,0.857421875,0.6237113402061856,0.7446153846153846,0.6854021224310637,0.9402582299618321,0.7419749130641883,121.0,73.0,439.0,10.0,643.0,131.0,512.0,0.19713941940843102,0.032746489672768,5.175794,0.009015,{},config defaults
