exp_id,model_id,task,repeat,fold,fold_label,n_train,n_test,n_features,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,mcc,roc_auc,pr_auc,tp,fp,tn,fn,support,n_positive,n_negative,brier,ece,fit_seconds,predict_seconds,params,note
EXP-A1,M5,binary,1,3,r1f3,2589,651,138,0.8970814132104454,0.8585055986218777,0.7925925925925926,0.9244186046511628,0.7328767123287672,0.7615658362989324,0.6969402647688642,0.9308641975308641,0.7418487198320591,107.0,39.0,477.0,28.0,651.0,135.0,516.0,0.16833372719041492,0.03627574762979645,25.442707,0.015411,{},config defaults
EXP-A1,M5,binary,1,4,r1f4,2597,643,138,0.8989113530326595,0.8967601979961832,0.8931297709923665,0.900390625,0.6964285714285714,0.782608695652174,0.7274904165790139,0.9642622853053435,0.8424790394623938,117.0,51.0,461.0,14.0,643.0,131.0,512.0,0.13914258508456165,0.015114443485041209,34.176557,0.011659,{},config defaults
EXP-A1,M5,binary,2,0,r2f0,2596,644,138,0.8260869565217391,0.7885213457732542,0.7251908396946565,0.8518518518518519,0.5555555555555556,0.6291390728476821,0.5259853519126659,0.8834575837388212,0.700631523383527,95.0,76.0,437.0,36.0,644.0,131.0,513.0,0.252465801846336,0.06484870993674799,25.287637,0.014223,{},config defaults
EXP-A1,M5,binary,2,1,r2f1,2589,651,138,0.880184331797235,0.8582233898207223,0.8208955223880597,0.8955512572533849,0.6707317073170732,0.738255033557047,0.6672601688084585,0.9487283120182454,0.8395982238377363,110.0,54.0,463.0,24.0,651.0,134.0,517.0,0.16256261125994176,0.035245639902017185,45.668185,0.037486,{},config defaults
EXP-A1,M5,binary,2,2,r2f2,2585,655,138,0.9099236641221374,0.8893625116252853,0.8540145985401459,0.9247104247104247,0.75,0.7986348122866894,0.743526962295484,0.9567257559958291,0.8903990562081816,117.0,39.0,479.0,20.0,655.0,137.0,518.0,0.1299430522438633,0.015716329900064826,37.028775,0.012367,{},config defaults
EXP-A1,M5,binary,2,3,r2f3,2597,643,138,0.9004665629860031,0.8863758349236641,0.8625954198473282,0.91015625,0.710691823899371,0.7793103448275862,0.7214219259210839,0.9518726145038168,0.7721719483030192,113.0,46.0,466.0,18.0,643.0,131.0,512.0,0.15182055833566124,0.022073590293370048,25.709937,0.011435,{},config defaults
EXP-A1,M5,binary,2,4,r2f4,2593,647,138,0.8964451313755796,0.85325831126802,0.7803030303030303,0.9262135922330097,0.7304964539007093,0.7545787545787546,0.6896490614726631,0.9467637540453074,0.7889424846850619,103.0,38.0,477.0,29.0,647.0,132.0,515.0,0.1549059150037107,0.02533181572795935,25.384673,0.011707,{},config defaults
EXP-A1,M5,binary,3,0,r3f0,2596,644,138,0.8462732919254659,0.7983497760516644,0.7175572519083969,0.8791423001949318,0.6025641025641025,0.6550522648083623,0.5606319342601411,0.9058077764385518,0.7141433827160216,94.0,62.0,451.0,37.0,644.0,131.0,513.0,0.22706729346627189,0.06268108760333069,25.253088,0.0122,{},config defaults
EXP-A1,M5,binary,3,1,r3f1,2593,647,138,0.9010819165378671,0.8871579876434246,0.8636363636363636,0.9106796116504854,0.7125,0.7808219178082192,0.7232431477443123,0.9518240659017358,0.8227728811681848,114.0,46.0,469.0,18.0,647.0,132.0,515.0,0.15536153336513026,0.030558712944829772,25.600247,0.01336,{},config defaults
EXP-A1,M5,binary,3,2,r3f2,2585,655,138,0.8763358778625954,0.8704168083418339,0.8602941176470589,0.8805394990366089,0.6536312849162011,0.7428571428571429,0.6742855026177614,0.9488835996826476,0.8184996319587619,117.0,62.0,457.0,19.0,655.0,136.0,519.0,0.16891010340690757,0.018802534737179452,31.47115,0.01223,{},config defaults
